a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.0,7.5,65,0,18,-48.36549389222637,-0.5865837977034971,-7.012962653650902,-8.291600247379392,1,Done,tetracene_A1=0_A2=18_theta=65_a=6_b=7.5_cx=0_cy=0_cz=0.log
6.1,7.3,65,0,12,-50.78392496239394,-0.5919941890751943,-6.843801017850637,-8.978083637135569,1,Done,tetracene_A1=0_A2=12_theta=65_a=6.1_b=7.3_cx=0_cy=0_cz=0.log
6.0,7.6,65,0,16,-50.19241144647822,-0.5138804892776534,-7.012809541192837,-8.78475784638431,2,Done,tetracene_A1=0_A2=16_theta=65_a=6_b=7.6_cx=0_cy=0_cz=0.log
6.1,7.3,65,0,14,-49.352388909319416,-0.6180408740183339,-6.844048256636597,-8.607052662002388,1,Done,tetracene_A1=0_A2=14_theta=65_a=6.1_b=7.3_cx=0_cy=0_cz=0.log
6.1,7.6,65,0,10,-51.90750922821462,-0.4512901318958029,-6.843654180527665,-9.329405150841922,2,Done,tetracene_A1=0_A2=10_theta=65_a=6.1_b=7.6_cx=0_cy=0_cz=0.log
6.1,7.4,65,0,16,-48.914033013861626,-0.5999409756623209,-6.844299260643311,-8.50638813531259,2,Done,tetracene_A1=0_A2=16_theta=65_a=6.1_b=7.4_cx=0_cy=0_cz=0.log
6.0,7.7,65,0,18,-49.90754951676354,-0.5035303393378854,-7.012962653650902,-8.71864088269649,1,Done,tetracene_A1=0_A2=18_theta=65_a=6_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.4,65,0,12,-51.286442501237616,-0.546933950856328,-6.843801017850637,-9.12624314095592,1,Done,tetracene_A1=0_A2=12_theta=65_a=6.1_b=7.4_cx=0_cy=0_cz=0.log
6.1,7.4,65,0,14,-50.17836526199244,-0.5710730055579916,-6.844048256636597,-8.837030684400816,1,Done,tetracene_A1=0_A2=14_theta=65_a=6.1_b=7.4_cx=0_cy=0_cz=0.log
5.9,7.6,65,0,20,-47.65753711038269,-0.5776016197632998,-7.036505573661998,-8.107330680883024,2,Done,tetracene_A1=0_A2=20_theta=65_a=5.9_b=7.6_cx=0_cy=0_cz=0.log
6.0,7.7,65,0,20,-49.26896020025015,-0.5354517729720101,-7.013049249886535,-8.542989538633265,2,Done,tetracene_A1=0_A2=20_theta=65_a=6_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.5,65,0,16,-49.70849832496606,-0.5549673340283334,-6.844299260643311,-8.727491283905692,1,Done,tetracene_A1=0_A2=16_theta=65_a=6.1_b=7.5_cx=0_cy=0_cz=0.log
6.1,7.5,65,0,12,-51.47517240862362,-0.5058445961913094,-6.843801017850637,-9.193970295134932,1,Done,tetracene_A1=0_A2=12_theta=65_a=6.1_b=7.5_cx=0_cy=0_cz=0.log
6.1,7.5,65,0,18,-48.65488393441774,-0.5865837977034971,-6.844447353156284,-8.448205408174545,2,Done,tetracene_A1=0_A2=18_theta=65_a=6.1_b=7.5_cx=0_cy=0_cz=0.log
6.1,7.5,65,0,14,-50.64762226096354,-0.5282103075878695,-6.844048256636597,-8.975776283128653,1,Done,tetracene_A1=0_A2=14_theta=65_a=6.1_b=7.5_cx=0_cy=0_cz=0.log
5.9,7.7,65,0,20,-48.77961033117026,-0.5354517729720101,-7.036505573661998,-8.408923909475561,2,Done,tetracene_A1=0_A2=20_theta=65_a=5.9_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.6,65,0,18,-49.42447725892998,-0.543204031419009,-6.844447353156284,-8.66229362244485,2,Done,tetracene_A1=0_A2=18_theta=65_a=6.1_b=7.6_cx=0_cy=0_cz=0.log
6.1,7.6,65,0,16,-50.15671114739962,-0.5138804892776534,-6.844299260643311,-8.860087911889423,1,Done,tetracene_A1=0_A2=16_theta=65_a=6.1_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.6,65,0,12,-51.55343294586055,-0.4683307933155447,-7.036564559675753,-9.135910559969489,1,Done,tetracene_A1=0_A2=12_theta=65_a=5.9_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.6,65,0,14,-50.74398520588875,-0.4890750187914818,-7.036405172199011,-8.92325620597694,1,Done,tetracene_A1=0_A2=14_theta=65_a=5.9_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.8,65,0,20,-49.51296369824559,-0.4968573978403583,-7.036505573661998,-8.611559438810218,2,Done,tetracene_A1=0_A2=20_theta=65_a=5.9_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.7,65,0,18,-49.8554812471848,-0.5035303393378854,-6.844447353156284,-8.789881465549115,2,Done,tetracene_A1=0_A2=18_theta=65_a=6.1_b=7.7_cx=0_cy=0_cz=0.log
5.9,7.7,65,0,16,-50.26749678235501,-0.4763177406275645,-7.036327360896394,-8.810551644826774,1,Done,tetracene_A1=0_A2=16_theta=65_a=5.9_b=7.7_cx=0_cy=0_cz=0.log
6.0,7.6,65,0,14,-50.97462776117027,-0.4890750187914818,-7.012702864361927,-8.992767998715863,1,Done,tetracene_A1=0_A2=14_theta=65_a=6_b=7.6_cx=0_cy=0_cz=0.log
6.0,7.6,65,0,12,-51.66778534813784,-0.4683307933155447,-7.012666468857788,-9.176447705947794,1,Done,tetracene_A1=0_A2=12_theta=65_a=6_b=7.6_cx=0_cy=0_cz=0.log
6.0,7.6,65,0,20,-48.3451073479373,-0.5776016197632998,-7.013049249886535,-8.290951402159408,2,Done,tetracene_A1=0_A2=20_theta=65_a=6_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.8,65,0,18,-49.98561678081751,-0.4672138255555182,-7.036380071658641,-8.744607246597297,2,Done,tetracene_A1=0_A2=18_theta=65_a=5.9_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.7,65,0,16,-50.48221062449738,-0.4763177406275645,-7.012809541192837,-8.875989015214145,1,Done,tetracene_A1=0_A2=16_theta=65_a=6_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.6,65,0,14,-50.814344137208536,-0.4890750187914818,-6.844048256636597,-9.037024396588096,1,Done,tetracene_A1=0_A2=14_theta=65_a=6.1_b=7.6_cx=0_cy=0_cz=0.log
6.1,7.6,65,0,12,-51.39908054610714,-0.4683307933155447,-6.843801017850637,-9.193704230943696,1,Done,tetracene_A1=0_A2=12_theta=65_a=6.1_b=7.6_cx=0_cy=0_cz=0.log
6.0,7.8,65,0,20,-49.83343807561323,-0.4968573978403583,-7.013049249886535,-8.703406195039861,2,Done,tetracene_A1=0_A2=20_theta=65_a=6_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.8,65,0,18,-50.18334518210031,-0.4672138255555182,-7.012962653650902,-8.805748055921867,2,Done,tetracene_A1=0_A2=18_theta=65_a=6_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.7,65,0,16,-50.31131455092691,-0.4763177406275645,-6.844299260643311,-8.91752013709629,1,Done,tetracene_A1=0_A2=16_theta=65_a=6.1_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.6,65,0,20,-48.60601345542818,-0.5776016197632998,-6.84440719243139,-8.4404989577597,2,Done,tetracene_A1=0_A2=20_theta=65_a=6.1_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.7,65,0,14,-50.9019595941063,-0.4532918886980042,-7.036405172199011,-8.980641368078068,1,Done,tetracene_A1=0_A2=14_theta=65_a=5.9_b=7.7_cx=0_cy=0_cz=0.log
5.9,7.7,65,0,12,-51.467890782048926,-0.4340160364517942,-7.036564559675753,-9.131682397448458,1,Done,tetracene_A1=0_A2=12_theta=65_a=5.9_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.8,65,0,18,-49.99901788518764,-0.4672138255555182,-6.844447353156284,-8.84392388194101,2,Done,tetracene_A1=0_A2=18_theta=65_a=6.1_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.7,65,0,20,-49.34931913064793,-0.5354517729720101,-6.84440719243139,-8.647400299960282,2,Done,tetracene_A1=0_A2=20_theta=65_a=6.1_b=7.7_cx=0_cy=0_cz=0.log
5.9,7.8,65,0,16,-50.41392247681506,-0.441935212817043,-7.036327360896394,-8.864349332347047,1,Done,tetracene_A1=0_A2=16_theta=65_a=5.9_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.7,65,0,14,-51.00268749939278,-0.4532918886980042,-7.012702864361927,-9.017674498318229,1,Done,tetracene_A1=0_A2=14_theta=65_a=6_b=7.7_cx=0_cy=0_cz=0.log
6.0,7.7,65,0,12,-51.46983857359737,-0.4340160364517942,-7.012666468857788,-9.144118390744552,1,Done,tetracene_A1=0_A2=12_theta=65_a=6_b=7.7_cx=0_cy=0_cz=0.log
5.9,7.9,65,0,18,-50.12040592893027,-0.4339332052040845,-7.036380071658641,-8.794944843801204,2,Done,tetracene_A1=0_A2=18_theta=65_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
6.1,7.8,65,0,20,-49.760481253033504,-0.4968573978403583,-6.84440719243139,-8.769488018122502,2,Done,tetracene_A1=0_A2=20_theta=65_a=6.1_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.8,65,0,16,-50.50248672789894,-0.441935212817043,-7.012809541192837,-8.898249304969795,1,Done,tetracene_A1=0_A2=16_theta=65_a=6_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.9,65,0,18,-50.19508965895511,-0.4339332052040845,-7.012962653650902,-8.825324485311285,2,Done,tetracene_A1=0_A2=18_theta=65_a=6_b=7.9_cx=0_cy=0_cz=0.log
6.1,7.7,65,0,14,-50.72634715540335,-0.4532918886980042,-6.844048256636597,-9.032916716183536,1,Done,tetracene_A1=0_A2=14_theta=65_a=6.1_b=7.7_cx=0_cy=0_cz=0.log
6.1,7.7,65,0,12,-51.10157303512096,-0.4340160364517942,-6.843801017850637,-9.136484731629023,1,Done,tetracene_A1=0_A2=12_theta=65_a=6.1_b=7.7_cx=0_cy=0_cz=0.log
5.9,7.9,65,0,20,-49.914160961983725,-0.4614934443961829,-7.036505573661998,-8.729540731466841,2,Done,tetracene_A1=0_A2=20_theta=65_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
6.1,7.8,65,0,16,-50.21845813118853,-0.441935212817043,-6.844299260643311,-8.911497296066955,1,Done,tetracene_A1=0_A2=16_theta=65_a=6.1_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.9,65,0,18,-49.9001147786621,-0.4339332052040845,-6.844447353156284,-8.835838415485341,2,Done,tetracene_A1=0_A2=18_theta=65_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
5.9,7.8,65,0,14,-50.80575227132067,-0.4205107663292438,-7.036405172199011,-8.97298009856604,1,Done,tetracene_A1=0_A2=14_theta=65_a=5.9_b=7.8_cx=0_cy=0_cz=0.log
5.9,7.7,65,0,22,-47.89344322029501,-0.5727384171914309,-7.036564559792168,-8.168709316581953,1,Done,tetracene_A1=0_A2=22_theta=65_a=5.9_b=7.7_cx=0_cy=0_cz=0.log
