a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.4,65,0,30,-70.31318576075137,-0.7281801742501557,-9.13989901333116,-12.644256846397184,1,Done,pentacene_A1=0_A2=30_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.8,65,0,34,-70.2728067478165,-0.6835215426981449,-9.13989901333116,-12.656491408939472,1,Done,pentacene_A1=0_A2=34_theta=65_a=6.1_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.2,65,0,26,-69.42116649029776,-0.6998581378720701,-9.618810252752157,-12.195957427262329,2,Done,pentacene_A1=0_A2=26_theta=65_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.7,65,0,36,-70.94711267855018,-0.8158219859469682,-9.618810252752157,-12.519462050287984,2,Done,pentacene_A1=0_A2=36_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.2,65,0,28,-69.00282941898331,-0.7622363970149308,-9.3940920191817,-12.172543146647511,2,Done,pentacene_A1=0_A2=28_theta=65_a=5.8_b=8.2_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,32,-70.55113253230229,-0.7022338907700032,-9.13989901333116,-12.716716681024993,1,Done,pentacene_A1=0_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,30,-69.88863006560132,-0.7794615465682,-9.3940920191817,-12.38538073352538,1,Done,pentacene_A1=0_A2=30_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
6.0,8.2,65,0,26,-69.33369285147637,-0.6998581378720701,-9.49402926187031,-12.236479512997905,2,Done,pentacene_A1=0_A2=26_theta=65_a=6_b=8.2_cx=0_cy=0_cz=0.log
6.0,8.7,65,0,36,-71.23895879462361,-0.8158219859469682,-9.49402926187031,-12.654814074747264,2,Done,pentacene_A1=0_A2=36_theta=65_a=6_b=8.7_cx=0_cy=0_cz=0.log
5.9,8.5,65,0,34,-71.56155038997531,-0.8331073764711618,-9.618810252752157,-12.664428782882167,1,Done,pentacene_A1=0_A2=34_theta=65_a=5.9_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,28,-69.52086402382702,-0.7113541211001575,-9.3940920191817,-12.327492935815826,2,Done,pentacene_A1=0_A2=28_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,32,-70.46437802072614,-0.8027923682238907,-9.3940920191817,-12.51765231147874,1,Done,pentacene_A1=0_A2=32_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.2,65,0,26,-68.64658446144313,-0.6998581378720701,-9.13989901333116,-12.241767539759168,2,Done,pentacene_A1=0_A2=26_theta=65_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,30,-70.36327360896394,-0.7281801742501557,-9.3940920191817,-12.529682305525055,1,Done,pentacene_A1=0_A2=30_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.7,65,0,36,-70.84435289585963,-0.8158219859469682,-9.13989901333116,-12.733227724325843,2,Done,pentacene_A1=0_A2=36_theta=65_a=6.1_b=8.7_cx=0_cy=0_cz=0.log
6.0,8.5,65,0,34,-71.84883827297017,-0.8331073764711618,-9.49402926187031,-12.798641249071808,1,Done,pentacene_A1=0_A2=34_theta=65_a=6_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,28,-69.60018379846588,-0.6639093449339271,-9.3940920191817,-12.371045267558657,2,Done,pentacene_A1=0_A2=28_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
5.8,8.1,65,0,26,-68.07393138622865,-0.7506939780432731,-9.3940920191817,-11.946089847944677,2,Done,pentacene_A1=0_A2=26_theta=65_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.8,8.5,65,0,32,-70.94255821034312,-0.7507203333079815,-9.3940920191817,-12.66323337634094,1,Done,pentacene_A1=0_A2=32_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
5.9,8.6,65,0,36,-70.4069947404787,-0.8718837292399257,-9.618810252752157,-12.356401694123631,2,Done,pentacene_A1=0_A2=36_theta=65_a=5.9_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.5,65,0,30,-70.40800252137706,-0.680353872012347,-9.3940920191817,-12.56477768474724,1,Done,pentacene_A1=0_A2=30_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
5.9,8.4,65,0,28,-70.16071212571114,-0.6639093449339271,-9.618810252752157,-12.398818232584745,2,Done,pentacene_A1=0_A2=28_theta=65_a=5.9_b=8.4_cx=0_cy=0_cz=0.log
5.8,8.2,65,0,26,-68.65372050506994,-0.6998581378720701,-9.3940920191817,-12.1164550477406,2,Done,pentacene_A1=0_A2=26_theta=65_a=5.8_b=8.2_cx=0_cy=0_cz=0.log
6.1,8.5,65,0,34,-71.44916209345683,-0.8331073764711618,-9.13989901333116,-12.875787328463048,1,Done,pentacene_A1=0_A2=34_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,36,-70.93485489767045,-0.8718837292399257,-9.49402926187031,-12.550757228862494,2,Done,pentacene_A1=0_A2=36_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
6.0,8.4,65,0,28,-69.8781481385231,-0.6639093449339271,-9.49402926187031,-12.390567731228655,2,Done,pentacene_A1=0_A2=28_theta=65_a=6.0_b=8.4_cx=0_cy=0_cz=0.log
5.8,8.6,65,0,32,-70.99788702232763,-0.7022338907700032,-9.3940920191817,-12.701308800606055,1,Done,pentacene_A1=0_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,26,-68.78578123962507,-0.6525463939178735,-9.3940920191817,-12.17312610335648,2,Done,pentacene_A1=0_A2=26_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,36,-70.74789958819747,-0.8718837292399257,-9.13989901333116,-12.681083525763825,2,Done,pentacene_A1=0_A2=36_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
5.9,8.5,65,0,30,-70.98441438237205,-0.680353872012347,-9.618810252752157,-12.596521533210762,1,Done,pentacene_A1=0_A2=30_theta=65_a=5.9_b=8.5_cx=0_cy=0_cz=0.log
5.9,9.0,65,0,38,-69.17031309334561,-0.7562687769532204,-9.618810252752157,-12.105038758483715,2,Done,pentacene_A1=0_A2=38_theta=65_a=5.9_b=9.0_cx=0_cy=0_cz=0.log
6.0,9.1,65,0,38,-69.19565571239218,-0.7096108985133469,-9.49402926187031,-12.197093847906215,1,Done,pentacene_A1=0_A2=38_theta=65_a=6_b=9.1_cx=0_cy=0_cz=0.log
5.9,8.3,65,0,26,-69.35502442577854,-0.6525463939178735,-9.618810252752157,-12.20307778310962,2,Done,pentacene_A1=0_A2=26_theta=65_a=5.9_b=8.3_cx=0_cy=0_cz=0.log
5.9,9.3,65,0,40,-66.37674148473889,-0.7099986996036023,-9.618810252752157,-11.429780895006845,2,Done,pentacene_A1=0_A2=40_theta=65_a=5.9_b=9.3_cx=0_cy=0_cz=0.log
