a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,E_m,machine_type,status,file_name
5.9,8.1,61.5,5,-3,216,-26.72406958,-0.430245957,-7.085177759,-9.542601046,-9.527515706,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.9_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-5,217,-26.72236275,-0.491603884,-7.233169717,-9.465166312,-9.342218278,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-3,218,-26.71603745,-0.397558961,-7.071523142,-9.451141463,-9.552703957,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.9_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,215,-26.71399176,-0.428350876,-7.105728712,-9.550664549,-9.540950694,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=215_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,218,-26.71353996,-0.399046159,-7.085033432,-9.425262951,-9.56108749,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=218_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-7,216,-26.71170763,-0.430804441,-7.288629052,-9.474541311,-9.379203717,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-9,218,-26.71015768,-0.462895302,-6.829599211,-9.505847785,-9.668705455,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8,61.5,5,-1,217,-26.70876461,-0.458891788,-7.068310291,-9.505044572,-9.486313399,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-9,216,-26.70673775,-0.499999968,-6.841452876,-9.606914546,-9.619841252,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,216,-26.70499955,-0.45778737,-7.32176158,-9.434688151,-9.352233337,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,216,-26.70349352,-0.40973893,-7.09277063,-9.515342011,-9.547112843,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
6,8,61.5,5,-3,217,-26.70304799,-0.472351877,-6.846780435,-9.593868613,-9.599842508,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,214,-26.70290366,-0.414363678,-7.2916662,-9.487932375,-9.469232577,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=214_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-3,217,-26.70041872,-0.472351877,-7.211878303,-9.466207979,-9.359776007,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.8_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,216,-26.70002967,-0.419590836,-7.101856975,-9.476342265,-9.563710482,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,215,-26.69927665,-0.417036871,-7.330214139,-9.458847286,-9.404881426,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=215_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-7,216,-26.69905075,-0.394835567,-7.288629052,-9.445085992,-9.431971033,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.3_phi_r=216_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-5,217,-26.69792751,-0.449723867,-6.8445465,-9.582341254,-9.631111332,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-9,214,-26.69645913,-0.493800169,-7.116954866,-9.602421574,-9.443573693,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.1_phi_r=214_cx=0_cy=0_cz=0.log
6,7.9,61.5,5,-5,221,-26.69416245,-0.546805939,-6.824679533,-9.248386707,-9.667186881,-0.407103388,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=7.9_phi_r=221_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,214,-26.69410597,-0.452095854,-7.116954866,-9.565367109,-9.51997931,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=214_cx=0_cy=0_cz=0.log
5.9,7.9,61.5,5,-5,219,-26.69399302,-0.542708299,-7.073468423,-9.335372144,-9.445412297,-0.297031858,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=7.9_phi_r=219_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,215,-26.69325883,-0.392570256,-7.267224685,-9.466421332,-9.478745628,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=215_cx=0_cy=0_cz=0.log
6,8,61.5,5,-5,216,-26.69025934,-0.489194246,-6.850940827,-9.636853048,-9.574742108,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-7,216,-26.68961928,-0.470513273,-6.846987513,-9.614639194,-9.618950188,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-1,217,-26.68910472,-0.420023819,-7.188014098,-9.445889205,-9.44497304,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-1,217,-26.68754222,-0.420023819,-7.068310291,-9.481600799,-9.527402754,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-3,216,-26.68722219,-0.393988429,-7.219420974,-9.465141211,-9.470142466,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.8_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-5,221,-26.678801,-0.499868191,-7.208998033,-9.054360615,-9.508470777,-0.407103388,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8_phi_r=221_cx=0_cy=0_cz=0.log
6,8,61.5,5,-1,218,-26.67679925,-0.460629991,-6.841352474,-9.5318518,-9.599855058,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.0_phi_r=218_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-3,218,-26.67587681,-0.434080043,-6.840894391,-9.531701197,-9.626091251,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.1_phi_r=218_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-5,216,-26.6753497,-0.489194246,-7.240643362,-9.509757172,-9.297225811,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-1,218,-26.67501084,-0.386339082,-7.180885585,-9.388365363,-9.476310889,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-9,217,-26.67495437,-0.460416637,-6.835227976,-9.538120624,-9.650984573,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.9,7.9,61.5,5,-5,220,-26.67363659,-0.544841832,-7.06826009,-9.217513215,-9.491251902,-0.351769556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=7.9_phi_r=220_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,217,-26.6722247,-0.397000476,-7.091383833,-9.444897739,-9.548738094,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-1,218,-26.66801411,-0.460629991,-7.180885585,-9.394922843,-9.388465764,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.0_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-3,217,-26.66717324,-0.395820758,-7.078080621,-9.464043069,-9.539024239,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.9_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-7,218,-26.66594332,-0.435366438,-6.834958147,-9.510384683,-9.642124132,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-9,214,-26.6627242,-0.493800169,-7.2916662,-9.546761437,-9.290787558,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.1_phi_r=214_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,215,-26.66151938,-0.455007501,-7.330214139,-9.471893219,-9.316107586,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=215_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-7,215,-26.6599757,-0.428350876,-7.297188288,-9.499842514,-9.346297093,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.2_phi_r=215_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-3,218,-26.65983765,-0.397558961,-7.197696578,-9.38784453,-9.433627659,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
6,7.9,61.5,5,-1,218,-26.65319232,-0.50390308,-6.841352474,-9.521422583,-9.543404259,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=7.9_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8,61.5,5,-1,216,-26.64948373,-0.457053183,-7.07548273,-9.518303858,-9.460114856,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-5,220,-26.64933313,-0.417356901,-6.828802274,-9.421930873,-9.62947353,-0.351769556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=220_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-3,216,-26.64883113,-0.470237169,-7.219420974,-9.499478559,-9.321165317,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.8_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-7,215,-26.64601361,-0.392570256,-7.297188288,-9.459211242,-9.408746888,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.3_phi_r=215_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,215,-26.64486526,-0.417036871,-7.109205117,-9.483062897,-9.547263445,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=215_cx=0_cy=0_cz=0.log
5.9,7.9,61.5,5,-1,218,-26.64376712,-0.50390308,-7.061658685,-9.427986344,-9.407109087,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=7.9_phi_r=218_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,214,-26.64346591,-0.414363678,-7.339306759,-9.471730066,-9.378356578,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=214_cx=0_cy=0_cz=0.log
6,8,61.5,5,-3,216,-26.64099353,-0.470237169,-6.853262613,-9.606029757,-9.572934879,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-5,216,-26.63855879,-0.447489931,-6.850940827,-9.592776745,-9.608822176,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-1,216,-26.63330653,-0.418298166,-7.19563207,-9.458157025,-9.42269016,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-7,217,-26.62907084,-0.473054689,-7.280785177,-9.389808636,-9.295217779,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-5,219,-26.62879473,-0.415631249,-6.833489773,-9.462499394,-9.620142457,-0.297031858,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=219_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-1,216,-26.62772796,-0.418298166,-7.07548273,-9.485635688,-9.509782273,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-1,217,-26.62755854,-0.384814233,-7.188014098,-9.401775252,-9.462750398,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-1,217,-26.62740793,-0.458891788,-7.188014098,-9.432680119,-9.357617373,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-9,216,-26.62626587,-0.45778737,-6.841452876,-9.556650995,-9.631845518,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-3,217,-26.62423901,-0.432216338,-6.846780435,-9.545707221,-9.609330459,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
6,8,61.5,5,-1,217,-26.62403193,-0.458891788,-6.847332644,-9.547627401,-9.579975542,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-3,217,-26.62266396,-0.395820758,-7.205050995,-9.420826455,-9.410761195,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-7,217,-26.6219486,-0.433151328,-6.840674763,-9.531337241,-9.626580709,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,216,-26.61992802,-0.394835567,-7.098317819,-9.452948692,-9.53529683,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=216_cx=0_cy=0_cz=0.log
5.9,7.9,61.5,5,-5,221,-26.61712305,-0.546805939,-7.063641616,-9.065894249,-9.533677854,-0.407103388,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=7.9_phi_r=221_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-3,218,-26.61591195,-0.434080043,-7.197696578,-9.372018727,-9.36900668,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.1_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-1,218,-26.60851361,-0.386339082,-7.061658685,-9.401630925,-9.515774993,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-3,216,-26.60841948,-0.393988429,-7.085177759,-9.466446432,-9.524277754,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.9_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,214,-26.60567099,-0.452095854,-7.339306759,-9.495255416,-9.279304125,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=214_cx=0_cy=0_cz=0.log
6,7.9,61.5,5,-1,217,-26.60215066,-0.502039375,-6.847332644,-9.548367863,-9.514206218,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=7.9_phi_r=217_cx=0_cy=0_cz=0.log
5.9,7.9,61.5,5,-1,217,-26.59929549,-0.502039375,-7.068310291,-9.467155519,-9.371585745,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=7.9_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-7,216,-26.59430051,-0.470513273,-7.288629052,-9.44530562,-9.251323454,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-5,218,-26.59199127,-0.413780094,-6.838735757,-9.487405266,-9.608960229,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-3,217,-26.58375206,-0.432216338,-7.205050995,-9.419853815,-9.33642636,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-1,218,-26.58353244,-0.42166162,-6.841352474,-9.485585487,-9.59182293,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.1_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,214,-26.58174403,-0.414363678,-7.116954866,-9.480835237,-9.529881418,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=214_cx=0_cy=0_cz=0.log
5.8,8,61.5,5,-1,216,-26.57297144,-0.457053183,-7.19563207,-9.455722286,-9.326034795,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-3,216,-26.57277691,-0.393988429,-7.213101948,-9.440128663,-9.387028767,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-1,216,-26.5704363,-0.383201532,-7.19563207,-9.4048124,-9.448261192,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-7,216,-26.56639514,-0.430804441,-6.846987513,-9.540304359,-9.609769716,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-3,216,-26.5622473,-0.430245957,-6.853262613,-9.548851046,-9.591358573,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
6,8,61.5,5,-1,216,-26.56072872,-0.457053183,-6.853883849,-9.5522647,-9.558997882,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,215,-26.55904072,-0.392570256,-7.105728712,-9.451586996,-9.520857824,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=215_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-1,217,-26.55641773,-0.384814233,-7.068310291,-9.406795332,-9.506293318,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-9,217,-26.55162355,-0.502867689,-7.314030656,-9.301241875,-9.243278776,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-7,215,-26.54378595,-0.467840081,-7.297188288,-9.48358373,-9.206876921,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.7_b=8.1_phi_r=215_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-5,217,-26.54229248,-0.411822263,-6.8445465,-9.499466009,-9.596253151,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.9,7.9,61.5,5,-1,216,-26.54036602,-0.500062719,-7.07548273,-9.491126401,-9.335165065,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=7.9_phi_r=216_cx=0_cy=0_cz=0.log
6,7.9,61.5,5,-1,216,-26.53848349,-0.500062719,-6.853883849,-9.562129157,-9.48387866,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=7.9_phi_r=216_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-9,218,-26.53787481,-0.424297162,-6.829599211,-9.43243539,-9.60843312,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.3_phi_r=218_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-3,216,-26.53645036,-0.430245957,-7.213101948,-9.451448943,-9.303124405,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-1,217,-26.52905202,-0.420023819,-6.847332644,-9.491735085,-9.579755913,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-9,216,-26.52769032,-0.499999968,-7.32176158,-9.372414059,-9.194985606,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-9,217,-26.49908214,-0.422013025,-6.835227976,-9.452917317,-9.598719265,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.3_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-3,218,-26.49871191,-0.397558961,-6.840894391,-9.445970781,-9.571177851,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-1,216,-26.49600107,-0.383201532,-7.07548273,-9.402961246,-9.49582645,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.9_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-9,215,-26.48595463,-0.496981645,-7.330214139,-9.424114607,-9.146347306,-0.088296932,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.1_phi_r=215_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-5,216,-26.4825849,-0.40973893,-6.850940827,-9.501066159,-9.582309879,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.8,7.9,61.5,5,-5,219,-26.4681208,-0.542708299,-7.219772379,-9.157705237,-9.250903022,-0.297031858,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=7.9_phi_r=219_cx=0_cy=0_cz=0.log
6,8.1,61.5,5,-1,216,-26.46586804,-0.418298166,-6.853883849,-9.488534784,-9.566622129,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.8,7.9,61.5,5,-1,218,-26.45656206,-0.50390308,-7.180885585,-9.298405529,-9.230257943,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=7.9_phi_r=218_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-7,218,-26.45515016,-0.399046159,-6.834958147,-9.413440663,-9.564595271,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=218_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-9,216,-26.44906959,-0.419590836,-6.841452876,-9.461721282,-9.587775491,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=6.0_b=8.3_phi_r=216_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-3,217,-26.44512255,-0.395820758,-6.846780435,-9.450470028,-9.561846777,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8,61.5,5,-3,218,-26.43001839,-0.474359909,-7.197696578,-9.288296343,-9.226555634,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.0_phi_r=218_cx=0_cy=0_cz=0.log
5.7,8.1,61.5,5,-9,214,-26.42964188,-0.493800169,-7.339306759,-9.459581473,-9.097244649,-0.039708833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.1_phi_r=214_cx=0_cy=0_cz=0.log
