a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,machine_type,status,file_name
5.9,8.3,61.5,5,-5,79.5,-51.66257199482061,-0.4610943479929119,-7.083088150946423,-9.283646494266575,-9.003457004204392,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.6,-51.89119898853824,-0.4600087559083476,-7.0913336323574185,-9.397909790161066,-8.996347315842286,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.5,-51.52775774686597,-0.5506149247521535,-6.845625816844404,-9.373079219367357,-8.994558912469074,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.5_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.6,-51.79934407421388,-0.5493034285027534,-6.853300264221616,-9.516615856904536,-8.980452487478033,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.6_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.5,-51.567692483309656,-0.5036269759293646,-6.845625816844404,-9.377063908148555,-9.057529540732505,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.6,-51.80177881382406,-0.5024409821489826,-6.853300264221616,-9.493542314041406,-9.051605846500024,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.5,-51.40199219202623,-0.4610943479929119,-6.845625816844404,-9.32820597931277,-9.066069951863028,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.6,-51.60261969012208,-0.4600087559083476,-6.853300264221616,-9.421077459468506,-9.066923365462571,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.6,-51.09832755313255,-0.550508247804828,-7.228915199870244,-9.10157446784433,-8.668165861046873,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,80.7,-51.43629188858904,-0.5491653765784577,-7.237838392262347,-9.300068430718966,-8.63107374473475,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.6,-51.50113877165131,-0.5035202989820391,-7.228915199870244,-9.195644491701389,-8.822489395271987,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.7,-51.79326977813616,-0.5023217550478876,-7.237838392262347,-9.35981993295718,-8.796654808800668,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.6,-51.64452480757609,-0.4610064968001097,-7.228915199870244,-9.222985102562234,-8.909355604555458,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.7,-51.89574215980247,-0.459889528574422,-7.237838392262347,-9.357171840616502,-8.892971318447962,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.6,-51.50024770759046,-0.550508247804828,-7.083809787640348,-9.264921595691703,-8.850884222658351,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.7,-51.798955018632114,-0.5491653765784577,-7.092124294955283,-9.432761695585214,-8.825426142197102,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.6,-51.70897008408792,-0.5035202989820391,-7.083809787640348,-9.309838761459105,-8.95731619396247,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.7,-51.96680139261298,-0.5023217550478876,-7.092124294955283,-9.447388953412885,-8.941565692890435,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.6,-51.68678133073263,-0.4610064968001097,-7.083809787640348,-9.295512708136812,-9.003061672789045,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.7,-51.90806645643897,-0.459889528574422,-7.092124294955283,-9.406619628891349,-8.995399775798433,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.6,-51.556547903921455,-0.550508247804828,-6.8462909773224965,-9.387888455064967,-8.993586271768436,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.6_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.7,-51.81927379197441,-0.5491653765784577,-6.85402190068271,-9.527660032734277,-8.978789585991763,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.7_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.6,-51.59254187811166,-0.5035202989820391,-6.8462909773224965,-9.389187401044182,-9.057272261707112,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.7,-51.818909836700186,-0.5023217550478876,-6.85402190068271,-9.502377655007876,-9.05073360761162,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.6,-51.4233777334448,-0.4610064968001097,-6.8462909773224965,-9.337988860323094,-9.066402532276696,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.7,-51.61725322250277,-0.459889528574422,-6.85402190068271,-9.428005169844257,-9.066710012149995,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.7,-51.13384461938404,-0.5504015713231638,-7.229680762276985,-9.1217112634331,-8.66512871265877,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,80.8,-51.46151779126376,-0.5490273241885006,-7.238698081113398,-9.315724805463104,-8.627308684866875,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.7,-51.53188676177524,-0.5034261724213138,-7.229680762276985,-9.21239900868386,-8.820437437505461,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.8,-51.815019274130464,-0.5021899779094383,-7.238698081113398,-9.37265251239296,-8.793969065649435,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.7,-51.671005728887394,-0.4609123700065538,-7.229680762276985,-9.23678404733073,-8.908125684829429,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.8,-51.9144294091966,-0.45977657684125,-7.238698081113398,-9.367557131685317,-8.891182914958335,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.7,-51.53184911306016,-0.5504015713231638,-7.084537699236535,-9.282090269611215,-8.848895016359165,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.8,-51.8210182688199,-0.5490273241885006,-7.092914957553148,-9.445832728757525,-8.822734123910777,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.7,-51.73631696915254,-0.5034261724213138,-7.084537699236535,-9.324014212354086,-8.956180400564335,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.8,-51.985777295194566,-0.5021899779094383,-7.092914957553148,-9.457993872696534,-8.939789839438163,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.7,-51.71028785523959,-0.4609123700065538,-7.084537699236535,-9.307071442715824,-9.00262241566088,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.8,-51.92433151602745,-0.45977657684125,-7.092914957553148,-9.415065913577564,-8.994408310041763,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.7,-51.58455995214172,-0.5504015713231638,-6.84696868842002,-9.402340010739865,-8.992569705587812,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.7_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.8,-51.83850069763139,-0.5490273241885006,-6.854749812278897,-9.538396728690714,-8.977076483657584,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.8_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.7,-51.61667591356672,-0.5034261724213138,-6.84696868842002,-9.4009908643784,-9.056952231563628,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.8,-51.83541334886104,-0.5021899779094383,-6.854749812278897,-9.510949441348204,-9.049817442893982,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.7,-51.44409811287187,-0.4609123700065538,-6.84696868842002,-9.347489361418411,-9.06667863659095,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.8,-51.63130944571458,-0.45977657684125,-6.854749812278897,-9.434688150999136,-9.066440182738006,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.8,-51.168370220344514,-0.5502886193571612,-7.230458874837495,-9.141415077843703,-8.662022538133897,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,80.9,-51.48589027998969,-0.5488829972455278,-7.239570320118219,-9.331004673847929,-8.62348714878317,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=80.9_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.8,-51.56178133911453,-0.5033320460934192,-7.230458874837495,-9.22877701977268,-8.818322728853673,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.9,-51.83602830977179,-0.5020644759060815,-7.239570320118219,-9.38515878689941,-8.791220571962185,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.8,-51.69675874058157,-0.460824518580921,-7.230458874837495,-9.25024413713254,-8.90685183973983,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.9,-51.93243894679472,-0.4596573502058163,-7.239570320118219,-9.37764749233611,-8.889344310737215,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.8,-51.56250925036147,-0.5502886193571612,-7.085265610716306,-9.298857336631045,-8.846843058476225,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.8_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.9,-51.84226575889625,-0.5488829972455278,-7.093711895286106,-9.458571181748994,-8.819966805167496,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.9_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.8,-51.76282299170271,-0.5033320460934192,-7.085265610716306,-9.337844532798044,-8.954969306243584,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.9,-52.00406293710694,-0.5020644759060815,-7.093711895286106,-9.46829131199047,-8.937963785370812,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.8,-51.73309156810865,-0.460824518580921,-7.085265610716306,-9.318322696723044,-9.002132958034053,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.9,-51.93995651509613,-0.4596573502058163,-7.093711895286106,-9.42324864375405,-8.993360368302092,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.8,-51.61165583296679,-0.5502886193571612,-6.847652674070559,-9.416415060055442,-8.991471563000232,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.8_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.9,-51.85697459219955,-0.5488829972455278,-6.855490273912437,-9.548819669871593,-8.975294355070218,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.9_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.8,-51.64010713621974,-0.5033320460934192,-6.847652674070559,-9.412486847140826,-9.056582000805063,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.9,-51.85128935193643,-0.5020644759060815,-6.855490273912437,-9.5192513987422,-9.048838527407495,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.8,-51.46417843317613,-0.460824518580921,-6.847652674070559,-9.35672003380023,-9.066891990136355,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.9,-51.644863662542775,-0.4596573502058163,-6.855490273912437,-9.44114522926975,-9.066138977883384,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.9,-51.20190435391851,-0.5501693924888968,-7.23124953720253,-9.160685909795577,-8.658847337472253,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.9_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.0,-51.50939680240117,-0.5487449446227401,-7.240448833676055,-9.345908036106266,-8.619596586795524,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.0_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.9,-51.59079740126617,-0.5032253694953397,-7.23124953720253,-9.244772249716334,-8.816151544218883,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.9_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.0,-51.85632198257372,-0.5019389739027247,-7.240448833676055,-9.397351306281053,-8.788421877427027,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.0_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.9,-51.72174618788995,-0.4607303922530263,-7.23124953720253,-9.263377921073698,-8.90551524341572,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.9_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.0,-51.94980842224322,-0.459538122988306,-7.240448833676055,-9.387461748789065,-8.887455505668186,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.0_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.9,-51.59229087503627,-0.5501693924888968,-7.086006072699092,-9.315241622622125,-8.84472834970802,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.9_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,81.0,-51.86276023462415,-0.5487449446227401,-7.094515108154155,-9.47097705444321,-8.817143010091968,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.0_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.9,-51.7885383523535,-0.5032253694953397,-7.086006072699092,-9.35132972279098,-8.953708011191338,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.9_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.0,-52.02170851803385,-0.5019389739027247,-7.094515108154155,-9.478306371252984,-8.93609380570706,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.0_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.9,-51.75519247050397,-0.4607303922530263,-7.086006072699092,-9.329279021243565,-9.001580749056302,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.9_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.0,-51.95501675503328,-0.459538122988306,-7.094515108154155,-9.431180370389484,-8.992274775984697,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.0_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.9,-51.6379359534476,-0.5501693924888968,-6.848342935438268,-9.43013870390132,-8.990316944895312,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.9_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.0,-51.874770775670186,-0.5487449446227401,-6.856230735895224,-9.558947681332938,-8.97346202598419,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.0_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.9,-51.66278534848243,-0.5032253694953397,-6.848342935438268,-9.423662800341845,-9.056161568965765,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.9_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.0,-51.866537844762206,-0.5019389739027247,-6.856230735895224,-9.527289801859297,-9.047809410723858,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.0_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.9,-51.48363124392927,-0.4607303922530263,-6.848342935438268,-9.365680876537226,-9.067061417736111,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.9_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.0,-51.65782801853493,-0.459538122988306,-6.856230735895224,-9.447370128240436,-9.065775022143498,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.0_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.1,-51.53206246509217,-0.5485943425446749,-7.241333622951059,-9.360453718225472,-8.615649548824877,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.1_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.0,-51.618960049934685,-0.503124967799522,-7.232046474819072,-9.260390973766334,-8.813917608582415,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.0_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.1,-51.87585009378381,-0.5018071967642754,-7.241333622951059,-9.40921124536544,-8.785572981811129,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.1_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.0,-51.74599317344837,-0.460629990324378,-7.232046474819072,-9.276191675453449,-8.904128446127288,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.0_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.1,-51.966525288298726,-0.4594188964692876,-7.241333622951059,-9.39698735019192,-8.885522774537094,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.1_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,81.1,-51.882438948145136,-0.5485943425446749,-7.095318321022205,-9.483044071588663,-8.814262738917023,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.1_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.0,-51.81348815001547,-0.503124967799522,-7.0867528094677255,-9.36446978233289,-8.9523965154076,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.0_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.1,-52.03861363697797,-0.5018071967642754,-7.095318321022205,-9.4880265010288,-8.934154799673706,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.1_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.0,-51.776628211839125,-0.460629990324378,-7.0867528094677255,-9.339940416277386,-9.000990889850073,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.0_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.1,-51.96946203545667,-0.4594188964692876,-7.095318321022205,-9.438861092668958,-8.991132707567886,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.1_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.1,-51.891788848210126,-0.5485943425446749,-6.856977473013103,-9.568761937902307,-8.971560670644976,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.1_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.0,-51.68472309759818,-0.503124967799522,-6.849033196107484,-9.43453127378598,-9.055672111106103,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.0_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.1,-51.88114627846517,-0.5018071967642754,-6.856977473013103,-9.535064650815912,-9.046723818639292,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.1_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.0,-51.50244399206713,-0.460629990324378,-6.849033196107484,-9.374359339708462,-9.06719946989324,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.0_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.1,-51.67029036860913,-0.4594188964692876,-6.856977473013103,-9.453369123977607,-9.065379690844566,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.1_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.2,-51.553912362782285,-0.5484500151360407,-7.242224687011912,-9.374635444022717,-8.611646035220474,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.2_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.1,-51.646281834924594,-0.50301201606635,-7.232849687454291,-9.275658291997388,-8.811620921944268,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.1_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.2,-51.894637742545456,-0.5016691444907337,-7.242224687011912,-9.420763704227284,-8.782661335542798,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.2_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.1,-51.76949969888665,-0.4605295893270522,-7.232849687454291,-9.28868539945688,-8.9026851732051,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.1_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.2,-51.98262719460763,-0.4592996693681925,-7.242224687011912,-9.406249397899956,-8.883539843023755,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.2_cx=0_cy=0_cz=0.log
