cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.6,-0.9,13.2,7.3,5.9,25.5,2.1,1.9,-5.131378311372828,-0.9000250428216532,-0.0989922126755118,-0.2603576640831306,-1.6326153574045748,-0.0420983908697962,-0.3173518874682486,-0.0804856875911355,-0.1494691168190911,-1.8414136624196544,-1.434289566881489,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.9_cz=13.2.log
1.6,-0.9,13.3,7.3,5.9,25.5,2.1,1.9,-5.186410310736392,-1.118605601019226,-0.0924585784086957,-0.2443837695755064,-1.5823241958860308,-0.038187748636119,-0.3052309041377157,-0.0762650553951971,-0.1427942931186407,-1.907380650925916,-1.3693749124649912,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.9_cz=13.3.log
1.6,-0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.802048512967303,-0.6796912215650082,-0.1023882966255769,-0.3035052517661825,-1.579186646034941,-0.0443975874222815,-0.3499171461444348,-0.0839325999841094,-0.1605158030288294,-1.5761036893818527,-1.4519533457932994,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.8_cz=13.1.log
1.6,-0.8,13.2,7.3,5.9,25.5,2.1,1.9,-5.075002185243648,-1.0265574143268168,-0.0957153554772958,-0.2848217688733712,-1.5958282111678272,-0.0403300676262006,-0.3366427996661514,-0.0795494427438825,-0.1533860343042761,-1.7470618861843832,-1.4050570134422742,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.8_cz=13.2.log
1.6,-0.8,13.3,7.3,5.9,25.5,2.1,1.9,-5.159625046188012,-1.2134662877069786,-0.0895105364033952,-0.2670343704521656,-1.5646560243330896,-0.0365988932317122,-0.3237035436322912,-0.0753859137766994,-0.1465009946841746,-1.85318574984558,-1.337067560001742,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.8_cz=13.3.log
1.6,-0.7,13.1,7.3,5.9,25.5,2.1,1.9,-4.614468831161503,-0.8154743454651907,-0.0988792607095092,-0.3323606713674962,-1.5102019616169855,-0.0425087824696674,-0.3715160404099151,-0.082896580977831,-0.1646435636794194,-1.3565787284751425,-1.4248794270097278,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.7_cz=13.1.log
1.6,-0.7,13.2,7.3,5.9,25.5,2.1,1.9,-4.936378323356621,-1.1257403898052871,-0.0925552148837596,-0.3116101707564667,-1.553534037200734,-0.038614455377683,-0.3572514831321314,-0.0785761746228672,-0.1573092267499305,-1.588124270841945,-1.3727157755638473,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.7_cz=13.2.log
1.6,-0.7,13.3,7.3,5.9,25.5,2.1,1.9,-5.062784565496258,-1.286057899473235,-0.086635285639204,-0.2920669993618503,-1.5418585860170424,-0.0350702790310606,-0.34334711660631,-0.0744735142798163,-0.1502233839710243,-1.7426404507132247,-1.302929133467842,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.7_cz=13.3.log
0.2,1.2,13.4,7.3,5.9,25.5,2.1,1.9,-5.219416709151119,-0.6793460909975693,-0.0332856404129415,-1.7434411535505203,-0.3861796940909698,-0.0292607913725078,-1.718956968281418,-0.064999995927792,-0.4269979646196589,-2.122528102074284,-0.3096554771764204,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.2_cz=13.4.log
0.2,1.2,13.5,7.3,5.9,25.5,2.1,1.9,-5.319158168626018,-0.9156211763620375,-0.0313127490226179,-1.6642694717738775,-0.7265172728803009,-0.027441012323834,-1.6389657584950328,-0.0611445744289085,-0.3966948793386109,-2.0687523775850423,-0.2905026168446056,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.2_cz=13.5.log
0.2,1.2,13.6,7.3,5.9,25.5,2.1,1.9,-5.27403894480085,-1.032430907827802,-0.029449044377543,-1.581345280399546,-0.9130508953239768,-0.0257216349709779,-1.557368123321794,-0.0575244692736305,-0.3683948058169335,-2.006087974063121,-0.2723487525363453,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.2_cz=13.6.log
0.2,1.3,13.4,7.3,5.9,25.5,2.1,1.9,-5.402593153005,-0.8288465834921226,-0.0321172168478369,-1.7913502869196236,-0.4875187941361218,-0.0282203797250986,-1.7997149951988831,-0.0631651565781794,-0.4353130995878018,-2.124485933163669,-0.2957448355155065,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.3_cz=13.4.log
0.2,1.3,13.5,7.3,5.9,25.5,2.1,1.9,-5.47549098986201,-1.0181751357158646,-0.0302422167733311,-1.720582219073549,-0.7941779110115021,-0.0264859420713037,-1.7220468275481835,-0.0594484149478375,-0.4041584832593798,-2.0784448969643563,-0.2775840685935691,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.3_cz=13.5.log
0.2,1.3,13.6,7.3,5.9,25.5,2.1,1.9,-5.409468152560294,-1.0998355218907818,-0.0284638536395505,-1.6425626458367333,-0.955609878525138,-0.0248581810155883,-1.6413352362578737,-0.0559506741119548,-0.37513865577057,-2.021680342440959,-0.260365821653977,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.3_cz=13.6.log
0.2,1.4,13.4,7.3,5.9,25.5,2.1,1.9,-5.501406525610946,-0.944347329204902,-0.0309989940142259,-1.7831449662335217,-0.556044141179882,-0.0272176186554133,-1.857029248494655,-0.0613460052409209,-0.4434060960775241,-2.115040025266353,-0.282223250134848,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=0.2_cy=1.4_cz=13.4.log
