a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,E_m,machine_type,status,file_name
5.9,8.2,61.5,5,-13,82,-28.07251326,-0.461157099,-7.126687546,-9.428576204,-9.433564908,-1.622527507,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.2_phi_r=82_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-13,82,-28.06188952,-0.391221109,-7.401938532,-9.305339515,-9.340862856,-1.622527507,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.4_phi_r=82_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-13,82,-28.05720202,-0.424485415,-7.126687546,-9.416716265,-9.466785288,-1.622527507,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.3_phi_r=82_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-13,81,-28.04286342,-0.392024322,-7.313817303,-9.318372898,-9.407234589,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.4_phi_r=81_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-13,82,-28.03847712,-0.424485415,-7.401938532,-9.300746142,-9.288779526,-1.622527507,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.3_phi_r=82_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-13,81,-28.02182928,-0.462092089,-7.117776904,-9.38785708,-9.442688903,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.2_phi_r=81_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-13,80,-28.01658957,-0.426116941,-7.304768609,-9.279743382,-9.406412551,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.3_phi_r=80_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-13,81,-28.01407953,-0.425357654,-7.117776904,-9.390040815,-9.469489855,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.3_phi_r=81_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-13,81,-28.01402306,-0.462092089,-7.313817303,-9.293780781,-9.332918579,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.2_phi_r=81_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-13,81,-28.0120213,-0.392024322,-7.391691294,-9.270744888,-9.34614649,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.4_phi_r=81_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-13,80,-27.98252833,-0.392733409,-7.304768609,-9.278902519,-9.406575703,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.4_phi_r=80_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-13,81,-27.97949118,-0.425357654,-7.391691294,-9.250325713,-9.300702216,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.3_phi_r=81_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,85,-27.97349218,-0.388202786,-7.157397885,-9.337637455,-9.440473793,-1.649780266,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=85_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,84,-27.97164103,-0.389307204,-7.146604713,-9.351072444,-9.442870882,-1.641785789,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=84_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-13,85,-27.96956397,-0.457580292,-7.436363731,-9.329919082,-9.095920603,-1.649780266,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.2_phi_r=85_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,83,-27.9600572,-0.390317495,-7.136319824,-9.357021239,-9.44370547,-1.632693169,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=83_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-13,84,-27.95785464,-0.458891788,-7.424171212,-9.312392727,-9.120613121,-1.641785789,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.2_phi_r=84_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-13,80,-27.95228862,-0.426116941,-7.109556523,-9.347037554,-9.470029515,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.3_phi_r=80_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-13,80,-27.94918872,-0.462895302,-7.109556523,-9.327779273,-9.449409536,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.2_phi_r=80_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-13,80,-27.94295755,-0.392733409,-7.381983714,-9.219100816,-9.34959152,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.4_phi_r=80_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,82,-27.93702758,-0.391221109,-7.126687546,-9.35367661,-9.442914807,-1.622527507,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=82_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-13,80,-27.93030695,-0.462895302,-7.304768609,-9.218084249,-9.345010697,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.2_phi_r=80_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-13,83,-27.93022537,-0.460090332,-7.412737979,-9.280778774,-9.143925118,-1.632693169,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.2_phi_r=83_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-13,79,-27.92170379,-0.426757001,-7.296548228,-9.202158045,-9.409123394,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.3_phi_r=79_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-13,79,-27.9021443,-0.393323268,-7.296548228,-9.221372402,-9.403783284,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.4_phi_r=79_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,81,-27.90051905,-0.392024322,-7.117776904,-9.338955225,-9.440348292,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=81_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-13,80,-27.89795881,-0.426116941,-7.381983714,-9.179680637,-9.310629424,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.3_phi_r=80_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-13,82,-27.88347588,-0.461157099,-7.401938532,-9.232153024,-9.165699714,-1.622527507,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.2_phi_r=82_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-13,81,-27.88287974,-0.462092089,-6.842789472,-9.448531021,-9.518052855,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.2_phi_r=81_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-13,79,-27.86864782,-0.426757001,-7.101951102,-9.28466306,-9.468159535,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.3_phi_r=79_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-13,79,-27.85085163,-0.463566738,-7.101951102,-9.244841276,-9.453375399,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.2_phi_r=79_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,80,-27.84819099,-0.392733409,-7.109556523,-9.310529023,-9.435823944,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=80_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-13,80,-27.82002207,-0.462895302,-6.835259352,-9.40259729,-9.519722032,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.2_phi_r=80_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-13,79,-27.8188047,-0.463566738,-7.296548228,-9.117168091,-9.354404522,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.8_b=8.2_phi_r=79_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-13,81,-27.81404817,-0.462092089,-7.391691294,-9.1632085,-9.185641982,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.2_phi_r=81_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-13,81,-27.80296634,-0.425357654,-6.842789472,-9.415423594,-9.507981319,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.3_phi_r=81_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-13,79,-27.77735138,-0.393323268,-7.101951102,-9.265787559,-9.429172338,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.9_b=8.4_phi_r=79_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-13,80,-27.74948994,-0.426116941,-6.835259352,-9.384311648,-9.50425391,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.3_phi_r=80_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-13,79,-27.73363276,-0.463566738,-6.828212415,-9.33608123,-9.518655264,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.2_phi_r=79_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-13,80,-27.71822739,-0.462895302,-7.381983714,-9.070393496,-9.203406791,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=5.7_b=8.2_phi_r=80_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-13,79,-27.67602735,-0.426757001,-6.828212415,-9.335805126,-9.498135687,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.3_phi_r=79_cx=0_cy=0_cz=0.log
6,8.4,61.5,5,-13,81,-27.62897665,-0.392024322,-6.842789472,-9.334857585,-9.447890962,-1.611414304,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.4_phi_r=81_cx=0_cy=0_cz=0.log
6,8.4,61.5,5,-13,80,-27.58370807,-0.392733409,-6.835259352,-9.316389966,-9.439777257,-1.59954809,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.4_phi_r=80_cx=0_cy=0_cz=0.log
6,8.4,61.5,5,-13,79,-27.52150928,-0.393323268,-6.828212415,-9.283301364,-9.42955512,-1.587117117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-13_a=6.0_b=8.4_phi_r=79_cx=0_cy=0_cz=0.log
