cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.7,-1.0,16.0,7.2,6.0,25,-0.2,-0.6,-3.717332530592103,-1.1723486949922517,-0.4070243211463094,-0.0329806704539805,-1.32079936331138,-0.3424937028903514,-0.079999994719401,-0.2205929829506203,-0.1109688683645799,-0.3615085111232474,-1.3464387943968177,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-1.0_cz=16.0.log
1.7,-0.9,16.0,7.2,6.0,25,-0.2,-0.6,-3.719275615527295,-1.2262310963124037,-0.3849447544198483,-0.0347502490039914,-1.335023759864271,-0.3157630320638418,-0.0833759987726807,-0.2173776215640828,-0.1137575227767229,-0.3830433993134647,-1.3150526266545055,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-0.9_cz=16.0.log
1.6,-0.8,15.9,7.2,6.0,25,-0.2,-0.6,-3.961898591718637,-1.2964457001071423,-0.3958169927354902,-0.0413780093658715,-1.4592745047993958,-0.3319163944106549,-0.0914244421292096,-0.2365229516290128,-0.1266854839632287,-0.4351505745435133,-1.3554115598089993,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.6_cy=-0.8_cz=15.9.log
1.6,-0.7,15.8,7.2,6.0,25,-0.2,-0.6,-4.122312738443725,-1.3293824451975524,-0.3959826554637402,-0.0470594849903136,-1.5215912680141628,-0.3336759323719889,-0.1005045117344707,-0.2440016159089282,-0.1362179883290082,-0.5044672117801383,-1.3735277735395357,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.6_cy=-0.7_cz=15.8.log
1.6,-0.6,15.8,7.2,6.0,25,-0.2,-0.6,-4.108438492170535,-1.370223306119442,-0.3734450060874223,-0.0497703282162547,-1.5025250043254346,-0.3058646891731769,-0.105022583855316,-0.2397188601316884,-0.1395971296587959,-0.5323606585152447,-1.3433363849762827,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.6_cy=-0.6_cz=15.8.log
1.6,-0.5,15.8,7.2,6.0,25,-0.2,-0.6,-4.088295734545682,-1.394211757928133,-0.3522778390906751,-0.0525878479238599,-1.481859217281453,-0.2802999317646026,-0.1097615391481667,-0.2353984538931399,-0.1429775259457528,-0.5609456216916442,-1.3134750664466992,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.6_cy=-0.5_cz=15.8.log
1.6,-0.4,15.8,7.2,6.0,25,-0.2,-0.6,-4.064240452949889,-1.405045718420297,-0.3325664948206395,-0.0555396552663296,-1.4613082648720592,-0.2565536985639483,-0.1147289082873612,-0.2310309840831905,-0.1463591774227097,-0.5901825675973669,-1.2837963537313044,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.6_cy=-0.4_cz=15.8.log
1.6,-0.3,15.9,7.2,6.0,25,-0.2,-0.6,-3.8599595919949934,-1.3969602521974591,-0.2975765371229499,-0.0542971852701157,-1.4190285236109048,-0.2163240322843194,-0.1135077737271785,-0.2161376618314534,-0.1426135700894519,-0.5642042810795829,-1.1881569268880412,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.6_cy=-0.3_cz=15.9.log
1.7,-0.2,15.9,7.2,6.0,25,-0.2,-0.6,-3.8641055510379374,-1.4407617051620036,-0.2763842693530023,-0.0548744946718215,-1.4502760116010904,-0.1907768452074378,-0.1182203739881515,-0.2016723013948649,-0.1400056385900825,-0.6070575665216893,-1.149723194539547,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-0.2_cz=15.9.log
1.7,-0.1,15.8,7.2,6.0,25,-0.2,-0.6,-4.05813383939676,-1.4913703866768628,-0.2756827131379396,-0.0630873453337699,-1.4978669974952936,-0.1903137429617345,-0.1304969794582575,-0.2069320903392508,-0.1499912053113803,-0.698759367922321,-1.1780420932918787,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-0.1_cz=15.8.log
1.7,0.0,15.8,7.2,6.0,25,-0.2,-0.6,-4.05030094506219,-1.4935164705384525,-0.2609061077237129,-0.0668850359506905,-1.4935164705384525,-0.175208322238177,-0.1364068686962127,-0.2026248613838106,-0.1530666318722069,-0.7304072071565315,-1.1509826068067923,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=0.0_cz=15.8.log
1.7,0.1,15.8,7.2,6.0,25,-0.2,-0.6,-4.043336526025087,-1.4978669974952936,-0.2471360282506793,-0.0708797646220773,-1.4913703866768628,-0.1618712246417999,-0.1426556133665144,-0.198281864868477,-0.1561050352174788,-0.7621215627295896,-1.1209380556829274,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=0.1_cz=15.8.log
1.8,0.2,15.8,7.2,6.0,25,-0.2,-0.6,-4.068795861327089,-1.547157280612737,-0.230535878567025,-0.0721084291581064,-1.5383501776959747,-0.1432015469763428,-0.1480860849842429,-0.1849981055129319,-0.1523575454484671,-0.8106657362077385,-1.0810547751607371,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.8_cy=0.2_cz=15.8.log
1.8,0.3,15.7,7.2,6.0,25,-0.2,-0.6,-4.28543270775117,-1.611006423132494,-0.2294013407081365,-0.0839533079415559,-1.579261947190389,-0.1425577215850353,-0.1641051601618528,-0.1890511927194893,-0.1626273741712793,-0.915082772844471,-1.113528417656198,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.8_cy=0.3_cz=15.7.log
1.8,0.4,15.6,7.2,6.0,25,-0.2,-0.6,-4.456859027035534,-1.6534436694346368,-0.2279304573312401,-0.0978940699715167,-1.5465548711363226,-0.141703053144738,-0.1819829200394451,-0.1929448922164738,-0.1734600792406126,-1.0175005623605102,-1.148198972688988,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.8_cy=0.4_cz=15.6.log
1.8,0.5,15.6,7.2,6.0,25,-0.2,-0.6,-4.445908036199398,-1.67337087681517,-0.2160793035291135,-0.1046849831473082,-1.5067926996853205,-0.1313039574306458,-0.1905434115324169,-0.1884958463488146,-0.1764740097569301,-1.0494125835830346,-1.1201379804406315,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.8_cy=0.5_cz=15.6.log
1.9,0.6,15.6,7.2,6.0,25,-0.2,-0.6,-4.453185269550886,-1.7313697434728963,-0.2019088726956397,-0.1077447219286114,-1.5511105936020613,-0.1168222816195339,-0.1969113829545676,-0.1757862587692216,-0.171090601477772,-1.0724409454269337,-1.0809336657403037,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.9_cy=0.6_cz=15.6.log
2.0,0.7,15.7,7.2,6.0,25,-0.2,-0.6,-4.184612872428261,-1.6164186967071146,-0.1810554601252079,-0.1009299636352807,-1.5211909168865532,-0.0969791605602949,-0.1913566642906516,-0.1574391213944181,-0.1582881425274536,-1.0364908975316212,-0.9784292798722164,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.0_cy=0.7_cz=15.7.log
2.0,0.8,15.8,7.2,6.0,25,-0.2,-0.6,-3.9016237462637946,-1.4838565818499774,-0.1650489349849522,-0.0981287588365376,-1.4096422290895134,-0.0843536593019962,-0.1882417048327624,-0.1475514463381841,-0.1533257933333516,-1.0104385649319738,-0.8756720072124153,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.0_cy=0.8_cz=15.8.log
2.1,0.9,15.8,7.2,6.0,25,-0.2,-0.6,-3.8137331273173913,-1.418772499775514,-0.1550627411343157,-0.1013453751802444,-1.3556468761526048,-0.0752698243595659,-0.1935642447788268,-0.1381463265279308,-0.1483609343413263,-1.03698914044071,-0.8404059453168884,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.1_cy=0.9_cz=15.8.log
2.2,1.0,15.8,7.2,6.0,25,-0.2,-0.6,-3.714490851620212,-1.3441835234407336,-0.1459061149507761,-0.104912141803652,-1.3008012471254915,-0.0672063210513442,-0.1985604790970683,-0.1294653532095253,-0.1433847800362855,-1.0569885115837678,-0.8038672930561006,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.2_cy=1.0_cz=15.8.log
2.2,1.1,15.9,7.2,6.0,25,-0.2,-0.6,-3.443276009580586,-1.208648893632926,-0.1337688169442117,-0.1015863388311117,-1.189374296460301,-0.0588943234179168,-0.1947226279880851,-0.1215399018255993,-0.1387016727821901,-1.039057413348928,-0.7004793729865924,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.2_cy=1.1_cz=15.9.log
2.3,1.2,15.9,7.2,6.0,25,-0.2,-0.6,-3.3602341599180363,-1.1334129545139149,-0.1262286566197872,-0.1053903046995401,-1.1406374771613628,-0.0523908098693937,-0.1991879891138523,-0.114132773829624,-0.1339093790156766,-1.0683759355451912,-0.6651919755386189,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.3_cy=1.2_cz=15.9.log
2.4,1.3,15.9,7.2,6.0,25,-0.2,-0.6,-3.27469889918575,-1.0556073621846735,-0.1191804641857743,-0.1096159568987786,-1.0934568828670308,-0.0466729388572275,-0.2032868845853954,-0.1072885222965851,-0.129151598084718,-1.0951994779752567,-0.6291490560397506,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.4_cy=1.3_cz=15.9.log
2.4,1.4,15.9,7.2,6.0,25,-0.2,-0.6,-3.235513723455369,-1.028689692961052,-0.1140800628345459,-0.1175991389900446,-1.0510641897562891,-0.0437462322879582,-0.2113202675245702,-0.1048117402242496,-0.1303325719200074,-1.1290523875504732,-0.588067231583409,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.4_cy=1.4_cz=15.9.log
2.5,1.5,15.9,7.2,6.0,25,-0.2,-0.6,-3.1515757897868752,-0.9523807121440768,-0.1079128948040306,-0.1227585263550281,-1.0090379626490176,-0.0389859413262456,-0.2149974759668111,-0.098634531837888,-0.1254668594337999,-1.1517619743244722,-0.5526756675681099,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.5_cy=1.5_cz=15.9.log
2.5,1.6,15.9,7.2,6.0,25,-0.2,-0.6,-3.1061650870833546,-0.9254228826612234,-0.10342996311374,-0.1319866883568465,-0.9689507409930228,-0.0364959815051406,-0.2232429578434676,-0.0963278050767257,-0.1264457749202847,-1.1747790412046015,-0.5138478586450219,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.5_cy=1.6_cz=15.9.log
2.7,1.7,15.9,7.2,6.0,25,-0.2,-0.6,-2.9849787873681635,-0.8094006760511547,-0.0967494917567819,-0.1344076218083501,-0.9252383946441114,-0.03071786952205,-0.221083068056032,-0.0875878458609804,-0.1160297364694997,-1.189535566372797,-0.4830270777456462,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.7_cy=1.7_cz=15.9.log
2.9,1.8,16.0,7.2,6.0,25,-0.2,-0.6,-2.730878653237596,-0.6553777190856636,-0.0874334783293306,-0.1236169601324945,-0.78829500451684,-0.0242168658878654,-0.2053225270938128,-0.0771253715502098,-0.1024127694545313,-1.1965479908976704,-0.412661243812181,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=2.9_cy=1.8_cz=16.0.log
3.1,1.9,16.0,7.2,6.0,25,-0.2,-0.6,-2.6503261356265284,-0.5774208968505263,-0.0818473843391984,-0.1267325471853837,-0.7123713148757815,-0.0203401090111583,-0.201455810572952,-0.070535261533223,-0.0940574739361181,-1.2419376715552062,-0.3837116971844807,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.1_cy=1.9_cz=16.0.log
3.4,2.0,15.9,7.2,6.0,25,-0.2,-0.6,-2.676494557759725,-0.5191365131177008,-0.0778062199242413,-0.139676195802167,-0.6666427785530686,-0.0173205309547483,-0.2018850271124392,-0.0645475609926506,-0.0855252204928547,-1.3267870638519526,-0.3884010796900838,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.4_cy=2.0_cz=15.9.log
3.6,2.1,15.9,7.2,6.0,25,-0.2,-0.6,-2.5964299290208146,-0.4584926916286349,-0.072674443013966,-0.1415788063313812,-0.5880584463011473,-0.0145306217018514,-0.1958609311841428,-0.0592394539853557,-0.0784613402793183,-1.3648304848466069,-0.3583006798289716,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.1_cz=15.9.log
3.6,2.2,15.9,7.2,6.0,25,-0.2,-0.6,-2.569945869850926,-0.4466239672619849,-0.0701807185541838,-0.1507542573381215,-0.5718071924056858,-0.0133546679280698,-0.2018486317247152,-0.0581105636665597,-0.0787066966295242,-1.3764701678883284,-0.3293737240601331,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.2_cz=15.9.log
3.6,2.3,15.9,7.2,6.0,25,-0.2,-0.6,-2.532242559245788,-0.4347313977777958,-0.0677848854102194,-0.160293664317578,-0.5547125649172813,-0.0122753507457673,-0.2079379884526133,-0.0569848108571022,-0.0789206777699291,-1.3750909010414034,-0.302378243766725,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.3_cz=15.9.log
3.6,2.4,16.0,7.2,6.0,25,-0.2,-0.6,-2.402378109050914,-0.3985567013733089,-0.0636069236788898,-0.1545544581022113,-0.48964479775168,-0.0105308727361261,-0.2028953183908015,-0.0541861159726977,-0.0765606125351041,-1.3563515697605908,-0.255385274766013,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.4_cz=16.0.log
3.6,2.5,16.0,7.2,6.0,25,-0.2,-0.6,-2.3652608927804977,-0.3876129270065576,-0.0614721346646547,-0.1637637948151677,-0.4725614658091217,-0.0096724389586597,-0.2087248861789703,-0.0531055436003953,-0.0767149799503386,-1.3492092511150986,-0.2343272943980991,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.5_cz=16.0.log
3.6,2.6,16.0,7.2,6.0,25,-0.2,-0.6,-2.328010017168708,-0.3768536406569183,-0.0594151569530367,-0.1732166053261608,-0.4549974608235061,-0.0088755013421177,-0.2146197152324021,-0.0520243440987542,-0.0768379720393568,-1.3398825699696315,-0.2152760908938944,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.6_cz=16.0.log
3.6,2.7,16.0,7.2,6.0,25,-0.2,-0.6,-2.292724501923658,-0.3662462115753442,-0.0574447754770517,-0.1828852794133126,-0.4370356143917888,-0.0081337846349924,-0.2205672548152506,-0.050956322113052,-0.076934608630836,-1.3306173847522589,-0.198059726273641,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.7_cz=16.0.log
3.6,2.8,16.1,7.2,6.0,25,-0.2,-0.6,-2.1717368089593947,-0.3364783923607319,-0.0539846853353083,-0.1749259426724165,-0.3806927467230707,-0.0068938247859478,-0.2141101770102977,-0.048391688731499,-0.0745004974305629,-1.2965831249020994,-0.1687186134513467,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.8_cz=16.1.log
3.6,2.9,16.1,7.2,6.0,25,-0.2,-0.6,-2.1493522722739726,-0.3270908426493406,-0.0522176171652972,-0.1840286024380475,-0.3638403380755335,-0.0062989452853798,-0.2197025462519377,-0.0473669648636132,-0.0745394028490409,-1.2952339784242213,-0.1556224802043289,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=2.9_cz=16.1.log
3.6,3.0,16.1,7.2,6.0,25,-0.2,-0.6,-2.1293767468305305,-0.3177685539703816,-0.0505233402363956,-0.1932504894211888,-0.3469540441874414,-0.0057467366568744,-0.2253313108813017,-0.0463516537565737,-0.0745569732971489,-1.2947740135714412,-0.1439068685285747,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=3.6_cy=3.0_cz=16.1.log
1.7,-1.0,15.9,7.2,6.0,25,-0.2,-0.6,-3.904995671182405,-1.192652408615686,-0.4323117192834615,-0.0354467849247157,-1.435214516473934,-0.3764771344140172,-0.0840511994902044,-0.2314049801789224,-0.1162217546952888,-0.3967946532648057,-1.3824974014423788,3,Done,pentacene_a=7.2_b=6_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-1.0_cz=15.9.log
1.7,-1.0,16.1,7.2,6.0,25,-0.2,-0.6,-3.492154646315612,-1.1181569315958768,-0.3828815014567226,-0.0306475884281098,-1.2065906608477237,-0.3112788456492126,-0.0761182182468473,-0.2101794545305892,-0.1059117652475833,-0.3292507320875302,-1.2839758213376626,3,Done,pentacene_a=7.2_b=6_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-1.0_cz=16.1.log
1.7,-0.9,15.9,7.2,6.0,25,-0.2,-0.6,-3.920570782967843,-1.2658432924654337,-0.4084914396516979,-0.0373619452584534,-1.4465962930116802,-0.3469025883823633,-0.0876556169241666,-0.2279794029891491,-0.1191716791363433,-0.4207404348999262,-1.356253678095527,3,Done,pentacene_a=7.2_b=6_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-0.9_cz=15.9.log
1.7,-0.9,16.1,7.2,6.0,25,-0.2,-0.6,-3.4853103942004964,-1.1569841126911342,-0.3624146354850381,-0.0322791142389178,-1.2215122210327536,-0.2871322606224566,-0.0792745933867991,-0.2071466986089944,-0.1085548375267535,-0.3484970909776166,-1.251313298358582,3,Done,pentacene_a=7.2_b=6_theta=25_Rt=-0.2_Rp=-0.6_cx=1.7_cy=-0.9_cz=16.1.log
