a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.0,8.6,65,0,34,-56.01602051174268,-0.5691628652857617,-7.479441037285142,-9.97970317665022,1,Done,tetracene_A1=0_A2=34_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,28,-54.33387704496272,-0.5271598558174446,-7.380227941321209,-9.629775362671351,2,Done,tetracene_A1=0_A2=28_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,30,-54.89630421763286,-0.5373405780410394,-7.38037979870569,-9.76521586603485,2,Done,tetracene_A1=0_A2=30_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,32,-55.67442665807903,-0.5148694450035691,-7.479495003237389,-9.921424440399278,1,Done,tetracene_A1=0_A2=32_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.2,65,0,26,-53.84724303963594,-0.5205007195472717,-7.204207621398382,-9.59945658943616,2,Done,tetracene_A1=0_A2=26_theta=65_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,28,-54.39772493229248,-0.4912738139973953,-7.380227941321209,-9.663680355413817,2,Done,tetracene_A1=0_A2=28_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
5.8,8.5,65,0,30,-54.93144728755578,-0.501320249051787,-7.38037979870569,-9.792011798010208,2,Done,tetracene_A1=0_A2=30_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.8,65,0,34,-55.39022235851735,-0.497595349792391,-7.479441037285142,-9.85903739609057,1,Done,tetracene_A1=0_A2=34_theta=65_a=6_b=8.8_cx=0_cy=0_cz=0.log
5.8,8.1,65,0,26,-53.28658795519732,-0.5591691409936175,-7.380258061690256,-9.351933387457391,2,Done,tetracene_A1=0_A2=26_theta=65_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.9,8.4,65,0,28,-54.880367973819375,-0.4912738139973953,-7.570225419127382,-9.689342376892457,2,Done,tetracene_A1=0_A2=28_theta=65_a=5.9_b=8.4_cx=0_cy=0_cz=0.log
5.9,8.5,65,0,30,-55.42378912307322,-0.501320249051787,-7.570411161985248,-9.820081575249787,2,Done,tetracene_A1=0_A2=30_theta=65_a=5.9_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.4,65,0,32,-55.544150561792776,-0.5904191388981417,-7.203910181531683,-9.988872980233282,1,Done,tetracene_A1=0_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
5.8,8.2,65,0,26,-53.748164230259135,-0.5205007195472717,-7.380258061690256,-9.48666166694602,2,Done,tetracene_A1=0_A2=26_theta=65_a=5.8_b=8.2_cx=0_cy=0_cz=0.log
6.0,8.4,65,0,28,-54.68925101822242,-0.4912738139973953,-7.479527633753605,-9.686912030680103,2,Done,tetracene_A1=0_A2=28_theta=65_a=6.0_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,34,-55.561226363061,-0.5691628652857617,-7.203900141292252,-10.003775087476242,1,Done,tetracene_A1=0_A2=34_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
6.0,8.5,65,0,30,-55.23267467785627,-0.501320249051787,-7.479542693938129,-9.817737197969109,2,Done,tetracene_A1=0_A2=30_theta=65_a=6.0_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,26,-53.85384946456179,-0.4845293364487588,-7.380258061690256,-9.53106866707094,2,Done,tetracene_A1=0_A2=26_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
6.1,8.5,65,0,32,-55.40994374337606,-0.5512662798864767,-7.203910181531683,-9.974897705134936,1,Done,tetracene_A1=0_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
5.9,8.8,65,0,36,-55.26630419399589,-0.5534926854306832,-7.570407396997325,-9.754626007284967,2,Done,tetracene_A1=0_A2=36_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
6.0,8.9,65,0,36,-55.07577709760517,-0.5180597057333216,-7.479368246276863,-9.7702302983962,2,Done,tetracene_A1=0_A2=36_theta=65_a=6_b=8.9_cx=0_cy=0_cz=0.log
6.1,8.7,65,0,34,-55.23127407603897,-0.5321447952883318,-7.203900141292252,-9.939796050719451,1,Done,tetracene_A1=0_A2=34_theta=65_a=6.1_b=8.7_cx=0_cy=0_cz=0.log
6.0,9.1,65,0,38,-53.6984754789155,-0.5087173369247466,-7.47928039485123,-9.430620003840886,2,Done,tetracene_A1=0_A2=38_theta=65_a=6_b=9.1_cx=0_cy=0_cz=0.log
5.9,8.3,65,0,26,-54.34503040730488,-0.4845293364487588,-7.57004783366574,-9.55896901676897,2,Done,tetracene_A1=0_A2=26_theta=65_a=5.9_b=8.3_cx=0_cy=0_cz=0.log
5.9,8.9,65,0,36,-55.129105407511815,-0.5180597057333216,-7.570407396997325,-9.73804280051263,2,Done,tetracene_A1=0_A2=36_theta=65_a=5.9_b=8.9_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,32,-55.025746980682015,-0.5148694450035691,-7.203910181531683,-9.897046931902878,1,Done,tetracene_A1=0_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
5.9,9.0,65,0,38,-53.69571694545448,-0.5429454973200336,-7.570123762590811,-9.367394606408196,2,Done,tetracene_A1=0_A2=38_theta=65_a=5.9_b=9.0_cx=0_cy=0_cz=0.log
6.1,8.8,65,0,34,-54.70522742252797,-0.497595349792391,-7.203900141292252,-9.82555911008967,1,Done,tetracene_A1=0_A2=34_theta=65_a=6.1_b=8.8_cx=0_cy=0_cz=0.log
6.0,8.3,65,0,26,-54.16982836043462,-0.4845293364487588,-7.479394601657987,-9.560495121055284,2,Done,tetracene_A1=0_A2=26_theta=65_a=6.0_b=8.3_cx=0_cy=0_cz=0.log
5.9,9.0,65,0,36,-54.79150753747672,-0.4850288344314322,-7.570407396997325,-9.6701587686548,2,Done,tetracene_A1=0_A2=36_theta=65_a=5.9_b=9.0_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,32,-54.88391968049109,-0.5904191388981417,-7.380637077963911,-9.735451811691746,1,Done,tetracene_A1=0_A2=32_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
5.9,9.1,65,0,38,-53.6447405423969,-0.5087173369247466,-7.570123762590811,-9.371764585841447,2,Done,tetracene_A1=0_A2=38_theta=65_a=5.9_b=9.1_cx=0_cy=0_cz=0.log
5.9,8.5,65,0,34,-55.7014622988645,-0.6092193386284634,-7.570596905075945,-9.83545745286392,1,Done,tetracene_A1=0_A2=34_theta=65_a=5.9_b=8.5_cx=0_cy=0_cz=0.log
5.9,9.3,65,0,40,-51.43653285317123,-0.5038955501513556,-7.570000770501792,-8.822185052966233,2,Done,tetracene_A1=0_A2=40_theta=65_a=5.9_b=9.3_cx=0_cy=0_cz=0.log
6.0,9.4,65,0,40,-51.56546356761828,-0.4728626705473289,-7.479218898923136,-8.915325107169338,1,Done,tetracene_A1=0_A2=40_theta=65_a=6_b=9.4_cx=0_cy=0_cz=0.log
