cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
-1.3,0.8,13.5,7.3,5.9,25,2.1,1.9,-3.9097851411206648,-1.1548744241008535,-0.0186596373096108,-0.9236545593012124,-1.3472978555364534,-0.0447113424306735,-1.0713603732874617,-0.0770437952596694,-0.7479021861217916,-0.6219195133307949,-0.1826405504252761,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.3_cy=0.8_cz=13.5.log
-1.2,0.8,13.6,7.3,5.9,25,2.1,1.9,-3.760350537544582,-1.13525344140362,-0.0182141051627695,-0.9120431141927838,-1.2702948483638463,-0.0416202283231541,-1.0412599735427648,-0.0712807434611022,-0.6538503598421812,-0.6444063343224116,-0.1814702444244176,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.2_cy=0.8_cz=13.6.log
-1.1,0.9,13.6,7.3,5.9,25,2.1,1.9,-3.886264184024185,-1.0707742788363248,-0.0185291153611615,-1.016768258297816,-1.2592682428658009,-0.0396172162145376,-1.150716542848386,-0.0688880479428917,-0.6453049285337329,-0.7105207877466455,-0.1837135925889015,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.1_cy=0.9_cz=13.6.log
-1.0,0.9,13.6,7.3,5.9,25,2.1,1.9,-3.9113915671478026,-1.0214708182029426,-0.0195268562529236,-1.0540624324930832,-1.2134725629584864,-0.0389231903245672,-1.1823179465718567,-0.0686979122692719,-0.6179298048955388,-0.7684757289243862,-0.1914012176566757,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.0_cy=0.9_cz=13.6.log
-0.9,1.0,13.7,7.3,5.9,25,2.1,1.9,-3.902096888865344,-1.0200124848634005,-0.0183998482534661,-1.1092105214484036,-1.1835089604137463,-0.0348330801352858,-1.2160516290459782,-0.061758906696923,-0.551285732712131,-0.8147357661509886,-0.1833082212251611,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.9_cy=1.0_cz=13.7.log
-0.8,1.0,13.7,7.3,5.9,25,2.1,1.9,-3.957663526933175,-0.9969201169442384,-0.0193536634324118,-1.1443924971390516,-1.1538239723304289,-0.0340963834896683,-1.2429366674041376,-0.0615963815944269,-0.5272113116225228,-0.8825695971027017,-0.1905245862435549,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.8_cy=1.0_cz=13.7.log
-0.7,1.1,13.7,7.3,5.9,25,2.1,1.9,-4.140521823195741,-0.9750601785490288,-0.0196209825808182,-1.262423362932168,-1.157959263306111,-0.0322414638940244,-1.3422576952725649,-0.0595394038246013,-0.5157787068164907,-0.978990273666568,-0.1914319656207226,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.7_cy=1.1_cz=13.7.log
-0.6,1.1,13.7,7.3,5.9,25,2.1,1.9,-4.215444007364567,-0.9640498880762608,-0.020569777698256,-1.2952684913761914,-1.1286834116326645,-0.0314620963763445,-1.3654266195371747,-0.0592852623085491,-0.4922025287523865,-1.0625030695809985,-0.1987230043741874,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.6_cy=1.1_cz=13.7.log
-0.5,1.2,13.7,7.3,5.9,25,2.1,1.9,-4.424589325266425,-0.9648468259256332,-0.0207931713666766,-1.413493885542266,-1.1408859712537378,-0.0296485923463478,-1.451347798574716,-0.0572251470293849,-0.4799409833503887,-1.1779128261841834,-0.1990022461977787,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.5_cy=1.2_cz=13.7.log
-0.4,1.2,13.7,7.3,5.9,25,2.1,1.9,-4.520743937522639,-0.9705860322574154,-0.0217156109865754,-1.44012038980145,-1.116070460760966,-0.0288378495024517,-1.4709976468002424,-0.0568982140976004,-0.4575909596751444,-1.2756707266671583,-0.2064200420281849,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.4_cy=1.2_cz=13.7.log
-0.3,1.3,13.7,7.3,5.9,25,2.1,1.9,-4.741500073228963,-0.9928337718592956,-0.0218825286719948,-1.5476015575695783,-1.128834014176391,-0.027079566498287,-1.5391414677724242,-0.0548751220339909,-0.4449146302067674,-1.4071227763197385,-0.2059010913944803,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.3_cy=1.3_cz=13.7.log
-0.2,1.3,13.7,7.3,5.9,25,2.1,1.9,-4.851104107161518,-1.0136093728942797,-0.0227748479228466,-1.5624245987273753,-1.1059725697850809,-0.0262499982491135,-1.5565335348946974,-0.0545136763248592,-0.4235830552643165,-1.515994506306015,-0.2132304080296307,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.2_cy=1.3_cz=13.7.log
-0.1,1.4,13.7,7.3,5.9,25,2.1,1.9,-5.046897267457098,-1.047660575597547,-0.0228777596494182,-1.6314958796137944,-1.1034876302583143,-0.024560741498135,-1.6065787124680355,-0.0525558450608514,-0.4106205810676329,-1.6536080768564716,-0.2117821149295196,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-0.1_cy=1.4_cz=13.7.log
0.0,1.4,13.6,7.3,5.9,25,2.1,1.9,-5.326369513582904,-1.0578187075443566,-0.0252422172343358,-1.6992255437653512,-1.0578187075443566,-0.0252422172343358,-1.6992255437653512,-0.0554781591054052,-0.4230208062799647,-1.83298934053164,-0.2325947391218505,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.0_cy=1.4_cz=13.6.log
0.1,1.4,13.7,7.3,5.9,25,2.1,1.9,-5.239461888733786,-1.1034876302583143,-0.024560741498135,-1.6065787124680355,-1.047660575597547,-0.0228777596494182,-1.6314958796137944,-0.0517143540200777,-0.3719502773601562,-1.8712875309283843,-0.2261790768825449,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.1_cy=1.4_cz=13.7.log
0.2,1.3,13.7,7.3,5.9,25,2.1,1.9,-5.242532922537066,-1.1059725697850809,-0.0262499982491135,-1.5565335348946974,-1.0136093728942797,-0.0227748479228466,-1.5624245987273753,-0.0526819746010005,-0.3482109466567635,-1.953356426151004,-0.2445011138916015,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.2_cy=1.3_cz=13.7.log
0.3,1.3,13.7,7.3,5.9,25,2.1,1.9,-5.305704981612507,-1.128834014176391,-0.027079566498287,-1.5391414677724242,-0.9928337718592956,-0.0218825286719948,-1.5476015575695783,-0.0521272557671181,-0.3315524386125617,-2.0404203010257334,-0.2529185329331085,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.3_cy=1.3_cz=13.7.log
0.4,1.2,13.8,7.3,5.9,25,2.1,1.9,-5.065015363856219,-1.0790021900320426,-0.0271360424812883,-1.3874697907594964,-0.9829429591773078,-0.0203012035926803,-1.3597714992938563,-0.049871984811034,-0.289518681296613,-2.04154479916906,-0.2557680559111759,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.4_cy=1.2_cz=13.8.log
0.5,1.0,13.8,7.3,5.9,25,2.1,1.9,-4.915178525901865,-1.0444929050281644,-0.029791664914228,-1.2244502227986231,-0.9645343257579952,-0.0207555206725373,-1.1651103671174496,-0.0518329535261727,-0.2674140140297822,-2.0816702986485325,-0.2896937565528787,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.5_cy=1.0_cz=13.8.log
0.6,0.9,13.8,7.3,5.9,25,2.1,1.9,-4.857925768534187,-1.0365674536442384,-0.0316051685949787,-1.1277032410725951,-0.9605584224918856,-0.0205020067514851,-1.0587235767161474,-0.0523914375226013,-0.2510585933923721,-2.1222802356933244,-0.3143655672902241,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.6_cy=0.9_cz=13.8.log
0.7,0.8,13.9,7.3,5.9,25,2.1,1.9,-4.604940091725439,-1.004407566273585,-0.031458331272006,-0.9612298581050708,-0.9477057625772431,-0.0187675690976902,-0.8999622917035595,-0.0498757497989572,-0.2213754878030158,-2.0859875673195347,-0.3159355972893536,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.7_cy=0.8_cz=13.9.log
0.8,0.5,13.9,7.3,5.9,25,2.1,1.9,-4.372054188221227,-0.9753350279061124,-0.0353903089417144,-0.7354103445541114,-0.9401593274669722,-0.0196774585638195,-0.6966139113064855,-0.0523876723600551,-0.2005314881680533,-2.0430407830281183,-0.3748010552953928,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.8_cy=0.5_cz=13.9.log
