theta,a2,b2,z2,E2,machine_type,status,file_name
0,1.3,4.4,0.0,-2.572404453821946,3,Done,C6_theta=0_a2=1.3_b2=4.4_z2=0.0_2.log
0,1.3,4.5,0.0,-2.565955533529632,3,Done,C6_theta=0_a2=1.3_b2=4.5_z2=0.0_2.log
0,-1.3,4.3,0.0,-2.464494696701877,3,Done,C6_theta=0_a2=-1.3_b2=4.3_z2=0.0_2.log
0,-1.3,4.4,0.0,-2.572404453821946,3,Done,C6_theta=0_a2=-1.3_b2=4.4_z2=0.0_2.log
0,-1.3,4.5,0.0,-2.565955533529632,3,Done,C6_theta=0_a2=-1.3_b2=4.5_z2=0.0_2.log
0,1.2,4.3,0.0,-2.4605507963569835,3,Done,C6_theta=0_a2=1.2_b2=4.3_z2=0.0_2.log
0,1.2,4.4,0.0,-2.5890930822934024,3,Done,C6_theta=0_a2=1.2_b2=4.4_z2=0.0_2.log
0,1.2,4.5,0.0,-2.5949810086167417,3,Done,C6_theta=0_a2=1.2_b2=4.5_z2=0.0_2.log
0,-1.2,4.3,0.0,-2.460550168820191,3,Done,C6_theta=0_a2=-1.2_b2=4.3_z2=0.0_2.log
0,-1.2,4.4,0.0,-2.5890924548148178,3,Done,C6_theta=0_a2=-1.2_b2=4.4_z2=0.0_2.log
0,-1.2,4.5,0.0,-2.5949810086167417,3,Done,C6_theta=0_a2=-1.2_b2=4.5_z2=0.0_2.log
0,1.1,4.3,0.0,-2.4509862889535725,3,Done,C6_theta=0_a2=1.1_b2=4.3_z2=0.0_2.log
0,1.1,4.4,0.0,-2.60049242893001,3,Done,C6_theta=0_a2=1.1_b2=4.4_z2=0.0_2.log
0,1.1,4.5,0.0,-2.619022799248341,3,Done,C6_theta=0_a2=1.1_b2=4.5_z2=0.0_2.log
0,-1.1,4.3,0.0,-2.450985033938196,3,Done,C6_theta=0_a2=-1.1_b2=4.3_z2=0.0_2.log
0,-1.1,4.4,0.0,-2.600491801451426,3,Done,C6_theta=0_a2=-1.1_b2=4.4_z2=0.0_2.log
0,-1.1,4.5,0.0,-2.619022799248341,3,Done,C6_theta=0_a2=-1.1_b2=4.5_z2=0.0_2.log
