theta,A2,a,b,z,status
30.0,-8.0,8.0,6.2,1.0,NotYet
30.0,-6.0,7.9,6.2,1.0,NotYet
30.0,-4.0,7.9,6.2,1.0,NotYet
30.0,-2.0,7.9,6.2,1.0,NotYet
30.0,0.0,8.0,6.2,1.0,NotYet
30.0,2.0,8.0,6.2,1.0,NotYet
30.0,4.0,8.1,6.2,1.0,NotYet
30.0,6.0,8.3,6.2,1.0,NotYet
30.0,8.0,8.4,6.2,1.0,NotYet
30.0,10.0,8.6,6.2,1.0,NotYet
30.0,12.0,8.8,6.2,1.0,NotYet
30.0,14.0,8.9,6.3,1.0,NotYet
30.0,16.0,9.1,6.3,1.0,NotYet
30.0,18.0,9.2,6.4,1.0,NotYet
30.0,20.0,9.4,6.4,1.0,NotYet
30.0,-20.0,9.0,5.9,1.2,NotYet
30.0,-18.0,8.8,5.9,1.2,NotYet
30.0,-16.0,8.5,6.0,1.2,NotYet
30.0,-14.0,8.3,6.1,1.2,NotYet
30.0,-12.0,8.2,6.1,1.2,NotYet
30.0,-10.0,8.1,6.1,1.2,NotYet
30.0,-8.0,8.0,6.2,1.2,NotYet
30.0,-6.0,7.9,6.2,1.2,NotYet
30.0,-4.0,7.9,6.2,1.2,NotYet
30.0,-2.0,8.0,6.1,1.2,NotYet
30.0,0.0,8.0,6.1,1.2,NotYet
30.0,2.0,8.1,6.1,1.2,NotYet
30.0,4.0,8.2,6.1,1.2,NotYet
30.0,6.0,8.3,6.1,1.2,NotYet
30.0,8.0,8.5,6.1,1.2,NotYet
30.0,10.0,8.6,6.2,1.2,NotYet
30.0,12.0,8.7,6.3,1.2,NotYet
30.0,14.0,8.9,6.3,1.2,NotYet
30.0,16.0,9.0,6.4,1.2,NotYet
30.0,18.0,9.2,6.5,1.2,NotYet
30.0,20.0,9.3,6.5,1.2,NotYet
30.0,-20.0,9.0,5.9,1.4,NotYet
30.0,-18.0,8.7,6.0,1.4,NotYet
30.0,-16.0,8.5,6.0,1.4,NotYet
30.0,-14.0,8.3,6.1,1.4,NotYet
30.0,-12.0,8.2,6.1,1.4,NotYet
30.0,-10.0,8.1,6.1,1.4,NotYet
30.0,-8.0,8.1,6.1,1.4,NotYet
30.0,-6.0,8.0,6.1,1.4,NotYet
30.0,-4.0,8.1,6.0,1.4,NotYet
30.0,-2.0,8.1,6.0,1.4,NotYet
30.0,0.0,8.1,6.0,1.4,NotYet
30.0,2.0,8.2,6.0,1.4,NotYet
30.0,4.0,8.2,6.1,1.4,NotYet
30.0,6.0,8.3,6.1,1.4,NotYet
30.0,8.0,8.4,6.2,1.4,NotYet
30.0,10.0,8.5,6.3,1.4,NotYet
30.0,12.0,8.7,6.3,1.4,NotYet
30.0,14.0,8.8,6.4,1.4,NotYet
30.0,16.0,8.9,6.5,1.4,NotYet
30.0,18.0,9.1,6.5,1.4,NotYet
30.0,20.0,9.2,6.6,1.4,NotYet
30.0,-20.0,8.9,5.9,1.6,NotYet
30.0,-18.0,8.7,6.0,1.6,NotYet
30.0,-16.0,8.6,5.9,1.6,NotYet
30.0,-14.0,8.4,6.0,1.6,NotYet
30.0,-12.0,8.3,6.0,1.6,NotYet
30.0,-10.0,8.3,5.9,1.6,NotYet
30.0,-8.0,8.2,5.9,1.6,NotYet
30.0,-6.0,8.2,5.9,1.6,NotYet
30.0,-4.0,8.1,5.9,1.6,NotYet
30.0,-2.0,8.1,5.9,1.6,NotYet
30.0,0.0,8.1,6.0,1.6,NotYet
30.0,2.0,8.2,6.0,1.6,NotYet
30.0,4.0,8.2,6.1,1.6,NotYet
30.0,6.0,8.3,6.2,1.6,NotYet
30.0,8.0,8.4,6.3,1.6,NotYet
30.0,10.0,8.5,6.3,1.6,NotYet
30.0,12.0,8.6,6.4,1.6,NotYet
30.0,14.0,8.8,6.4,1.6,NotYet
30.0,16.0,8.9,6.5,1.6,NotYet
30.0,18.0,9.1,6.5,1.6,NotYet
30.0,20.0,9.2,6.6,1.6,NotYet
30.0,-20.0,9.0,5.8,1.8,NotYet
30.0,-18.0,8.8,5.8,1.8,NotYet
30.0,-16.0,8.7,5.8,1.8,NotYet
30.0,-14.0,8.6,5.8,1.8,NotYet
30.0,-12.0,8.5,5.8,1.8,NotYet
30.0,-10.0,8.4,5.8,1.8,NotYet
30.0,-8.0,8.3,5.8,1.8,NotYet
30.0,-6.0,8.2,5.8,1.8,NotYet
30.0,-4.0,8.2,5.8,1.8,NotYet
30.0,-2.0,8.1,5.9,1.8,NotYet
30.0,0.0,8.1,6.0,1.8,NotYet
30.0,2.0,8.1,6.1,1.8,NotYet
30.0,4.0,8.2,6.2,1.8,NotYet
30.0,6.0,8.3,6.2,1.8,NotYet
30.0,8.0,8.4,6.3,1.8,NotYet
30.0,10.0,8.5,6.3,1.8,NotYet
30.0,12.0,8.6,6.4,1.8,NotYet
30.0,14.0,8.8,6.4,1.8,NotYet
30.0,16.0,8.9,6.5,1.8,NotYet
30.0,18.0,9.1,6.5,1.8,NotYet
30.0,20.0,9.2,6.6,1.8,NotYet
30.0,-20.0,9.1,5.6,2.0,NotYet
30.0,-18.0,8.9,5.7,2.0,NotYet
30.0,-16.0,8.8,5.6,2.0,NotYet
30.0,-14.0,8.7,5.6,2.0,NotYet
30.0,-12.0,8.6,5.6,2.0,NotYet
30.0,-10.0,8.5,5.6,2.0,NotYet
30.0,-8.0,8.3,5.7,2.0,NotYet
30.0,-6.0,8.2,5.8,2.0,NotYet
30.0,-4.0,8.1,5.9,2.0,NotYet
30.0,-2.0,8.1,6.0,2.0,NotYet
30.0,0.0,8.1,6.0,2.0,NotYet
30.0,2.0,8.1,6.1,2.0,NotYet
30.0,4.0,8.2,6.2,2.0,NotYet
30.0,6.0,8.3,6.2,2.0,NotYet
30.0,8.0,8.4,6.3,2.0,NotYet
30.0,10.0,8.5,6.3,2.0,NotYet
30.0,12.0,8.6,6.4,2.0,NotYet
30.0,14.0,8.8,6.4,2.0,NotYet
30.0,16.0,8.9,6.5,2.0,NotYet
30.0,18.0,9.1,6.5,2.0,NotYet
30.0,20.0,9.2,6.6,2.0,NotYet
30.0,-20.0,9.2,5.4,2.2,NotYet
30.0,-18.0,9.1,5.4,2.2,NotYet
30.0,-16.0,9.0,5.4,2.2,NotYet
30.0,-14.0,8.8,5.5,2.2,NotYet
30.0,-12.0,8.6,5.6,2.2,NotYet
30.0,-10.0,8.5,5.6,2.2,NotYet
30.0,-8.0,8.3,5.7,2.2,NotYet
30.0,-6.0,8.2,5.8,2.2,NotYet
30.0,-4.0,8.1,5.9,2.2,NotYet
30.0,-2.0,8.1,6.0,2.2,NotYet
30.0,0.0,8.1,6.0,2.2,NotYet
30.0,2.0,8.1,6.1,2.2,NotYet
30.0,4.0,8.2,6.1,2.2,NotYet
30.0,6.0,8.3,6.2,2.2,NotYet
30.0,8.0,8.4,6.2,2.2,NotYet
30.0,10.0,8.5,6.3,2.2,NotYet
30.0,12.0,8.6,6.3,2.2,NotYet
30.0,14.0,8.8,6.4,2.2,NotYet
30.0,16.0,9.0,6.4,2.2,NotYet
30.0,18.0,9.1,6.5,2.2,NotYet
30.0,20.0,9.3,6.6,2.2,NotYet
30.0,-20.0,9.4,5.2,2.4,NotYet
30.0,-18.0,9.2,5.3,2.4,NotYet
30.0,-16.0,9.0,5.3,2.4,NotYet
30.0,-14.0,8.8,5.4,2.4,NotYet
30.0,-12.0,8.6,5.5,2.4,NotYet
30.0,-10.0,8.5,5.6,2.4,NotYet
30.0,-8.0,8.3,5.7,2.4,NotYet
30.0,-6.0,8.2,5.8,2.4,NotYet
30.0,-4.0,8.1,5.9,2.4,NotYet
30.0,-2.0,8.2,5.9,2.4,NotYet
30.0,0.0,8.1,6.0,2.4,NotYet
30.0,2.0,8.2,6.0,2.4,NotYet
30.0,4.0,8.3,6.0,2.4,NotYet
30.0,6.0,8.3,6.1,2.4,NotYet
30.0,8.0,8.5,6.1,2.4,NotYet
30.0,10.0,8.6,6.2,2.4,NotYet
30.0,12.0,8.7,6.3,2.4,NotYet
30.0,14.0,8.9,6.3,2.4,NotYet
30.0,16.0,9.0,6.4,2.4,NotYet
30.0,18.0,9.2,6.5,2.4,NotYet
30.0,20.0,9.4,6.5,2.4,NotYet
30.0,-20.0,9.4,5.1,2.6,NotYet
30.0,-18.0,9.2,5.2,2.6,NotYet
30.0,-16.0,9.0,5.3,2.6,NotYet
30.0,-14.0,8.8,5.4,2.6,NotYet
30.0,-12.0,8.6,5.5,2.6,NotYet
30.0,-10.0,8.4,5.6,2.6,NotYet
30.0,-8.0,8.3,5.7,2.6,NotYet
30.0,-6.0,8.2,5.8,2.6,NotYet
30.0,-4.0,8.2,5.8,2.6,NotYet
30.0,-2.0,8.2,5.8,2.6,NotYet
30.0,0.0,8.2,5.9,2.6,NotYet
30.0,2.0,8.3,5.9,2.6,NotYet
30.0,4.0,8.3,6.0,2.6,NotYet
30.0,6.0,8.4,6.0,2.6,NotYet
30.0,8.0,8.5,6.1,2.6,NotYet
30.0,10.0,8.6,6.1,2.6,NotYet
30.0,12.0,8.8,6.2,2.6,NotYet
30.0,14.0,8.9,6.3,2.6,NotYet
30.0,16.0,9.0,6.4,2.6,NotYet
30.0,18.0,9.2,6.5,2.6,NotYet
30.0,20.0,9.4,6.5,2.6,NotYet
30.0,-20.0,9.4,5.1,2.8,NotYet
30.0,-18.0,9.1,5.2,2.8,NotYet
30.0,-16.0,8.9,5.3,2.8,NotYet
30.0,-14.0,8.7,5.4,2.8,NotYet
30.0,-12.0,8.6,5.4,2.8,NotYet
30.0,-10.0,8.4,5.5,2.8,NotYet
30.0,-8.0,8.3,5.6,2.8,NotYet
30.0,-6.0,8.3,5.6,2.8,NotYet
30.0,-4.0,8.2,5.7,2.8,NotYet
30.0,-2.0,8.3,5.7,2.8,NotYet
30.0,0.0,8.3,5.7,2.8,NotYet
30.0,2.0,8.3,5.8,2.8,NotYet
30.0,4.0,8.4,5.8,2.8,NotYet
30.0,6.0,8.5,5.9,2.8,NotYet
30.0,8.0,8.6,6.0,2.8,NotYet
30.0,10.0,8.7,6.1,2.8,NotYet
30.0,12.0,8.8,6.2,2.8,NotYet
30.0,14.0,8.9,6.3,2.8,NotYet
30.0,16.0,9.1,6.4,2.8,NotYet
30.0,18.0,9.3,6.4,2.8,NotYet
30.0,20.0,9.4,6.5,2.8,NotYet
30.0,-20.0,9.3,5.0,3.0,NotYet
30.0,-18.0,9.1,5.1,3.0,NotYet
30.0,-16.0,8.9,5.2,3.0,NotYet
30.0,-14.0,8.7,5.3,3.0,NotYet
30.0,-12.0,8.6,5.3,3.0,NotYet
30.0,-10.0,8.4,5.4,3.0,NotYet
30.0,-8.0,8.4,5.4,3.0,NotYet
30.0,-6.0,8.3,5.5,3.0,NotYet
30.0,-4.0,8.3,5.5,3.0,NotYet
30.0,-2.0,8.4,5.5,3.0,NotYet
30.0,0.0,8.4,5.6,3.0,NotYet
30.0,2.0,8.4,5.7,3.0,NotYet
30.0,4.0,8.4,5.8,3.0,NotYet
30.0,6.0,8.5,5.9,3.0,NotYet
30.0,8.0,8.6,6.0,3.0,NotYet
30.0,10.0,8.7,6.1,3.0,NotYet
30.0,12.0,8.8,6.2,3.0,NotYet
30.0,14.0,9.0,6.2,3.0,NotYet
30.0,16.0,9.2,6.3,3.0,NotYet
30.0,18.0,9.3,6.4,3.0,NotYet
30.0,20.0,9.4,6.5,3.0,NotYet
30.0,-20.0,9.3,4.9,3.2,NotYet
30.0,-18.0,9.1,5.0,3.2,NotYet
30.0,-16.0,8.9,5.0,3.2,NotYet
30.0,-14.0,8.7,5.1,3.2,NotYet
30.0,-12.0,8.6,5.1,3.2,NotYet
30.0,-10.0,8.5,5.2,3.2,NotYet
30.0,-8.0,8.4,5.2,3.2,NotYet
30.0,-6.0,8.4,5.3,3.2,NotYet
30.0,-4.0,8.4,5.3,3.2,NotYet
30.0,-2.0,8.4,5.4,3.2,NotYet
30.0,0.0,8.4,5.5,3.2,NotYet
30.0,2.0,8.5,5.6,3.2,NotYet
30.0,4.0,8.5,5.7,3.2,NotYet
30.0,6.0,8.6,5.8,3.2,NotYet
30.0,8.0,8.7,5.9,3.2,NotYet
30.0,10.0,8.8,6.0,3.2,NotYet
30.0,12.0,8.9,6.1,3.2,NotYet
30.0,14.0,9.0,6.2,3.2,NotYet
30.0,16.0,9.2,6.3,3.2,NotYet
30.0,18.0,9.3,6.4,3.2,NotYet
30.0,20.0,9.4,6.5,3.2,NotYet
30.0,-20.0,9.3,4.7,3.4,NotYet
30.0,-18.0,9.1,4.8,3.4,NotYet
30.0,-16.0,8.9,4.8,3.4,NotYet
30.0,-14.0,8.7,4.8,3.4,NotYet
30.0,-12.0,8.6,4.9,3.4,NotYet
30.0,-10.0,8.5,5.0,3.4,NotYet
30.0,-8.0,8.5,5.0,3.4,NotYet
30.0,-6.0,8.4,5.2,3.4,NotYet
30.0,-4.0,8.4,5.3,3.4,NotYet
30.0,-2.0,8.4,5.4,3.4,NotYet
30.0,0.0,8.4,5.5,3.4,NotYet
30.0,2.0,8.5,5.6,3.4,NotYet
30.0,4.0,8.5,5.7,3.4,NotYet
30.0,6.0,8.6,5.8,3.4,NotYet
30.0,8.0,8.7,5.9,3.4,NotYet
30.0,10.0,8.8,6.0,3.4,NotYet
30.0,12.0,8.9,6.1,3.4,NotYet
30.0,14.0,9.0,6.2,3.4,NotYet
30.0,16.0,9.1,6.3,3.4,NotYet
30.0,18.0,9.2,6.4,3.4,NotYet
30.0,20.0,9.3,6.5,3.4,NotYet
30.0,-20.0,9.3,4.4,3.6,NotYet
30.0,-18.0,9.1,4.5,3.6,NotYet
30.0,-16.0,8.9,4.5,3.6,NotYet
30.0,-14.0,8.7,4.6,3.6,NotYet
30.0,-12.0,8.6,4.7,3.6,NotYet
30.0,-10.0,8.6,4.8,3.6,NotYet
30.0,-8.0,8.5,5.0,3.6,NotYet
30.0,-6.0,8.5,5.1,3.6,NotYet
30.0,-4.0,8.4,5.3,3.6,NotYet
30.0,-2.0,8.4,5.4,3.6,NotYet
30.0,0.0,8.5,5.5,3.6,NotYet
30.0,2.0,8.5,5.6,3.6,NotYet
30.0,4.0,8.6,5.7,3.6,NotYet
30.0,6.0,8.7,5.7,3.6,NotYet
30.0,8.0,8.8,5.8,3.6,NotYet
30.0,10.0,8.9,5.9,3.6,NotYet
30.0,12.0,8.9,6.0,3.6,NotYet
30.0,14.0,9.0,6.1,3.6,NotYet
30.0,16.0,9.1,6.2,3.6,NotYet
30.0,18.0,9.2,6.3,3.6,NotYet
30.0,20.0,9.3,6.4,3.6,NotYet
30.0,-20.0,9.2,4.1,3.8,NotYet
30.0,-18.0,9.0,4.2,3.8,NotYet
30.0,-16.0,8.9,4.3,3.8,NotYet
30.0,-14.0,8.7,4.5,3.8,NotYet
30.0,-12.0,8.6,4.7,3.8,NotYet
30.0,-10.0,8.5,4.8,3.8,NotYet
30.0,-8.0,8.5,5.0,3.8,NotYet
30.0,-6.0,8.5,5.1,3.8,NotYet
30.0,-4.0,8.5,5.2,3.8,NotYet
30.0,-2.0,8.5,5.3,3.8,NotYet
30.0,0.0,8.5,5.4,3.8,NotYet
30.0,2.0,8.6,5.5,3.8,NotYet
30.0,4.0,8.6,5.6,3.8,NotYet
30.0,6.0,8.7,5.7,3.8,NotYet
30.0,8.0,8.8,5.7,3.8,NotYet
30.0,10.0,8.9,5.8,3.8,NotYet
30.0,12.0,8.9,6.0,3.8,NotYet
30.0,14.0,9.0,6.1,3.8,NotYet
30.0,16.0,9.1,6.1,3.8,NotYet
30.0,18.0,9.2,6.2,3.8,NotYet
30.0,20.0,9.3,6.3,3.8,NotYet
30.0,-20.0,9.2,3.9,4.0,NotYet
30.0,-18.0,9.0,4.1,4.0,NotYet
30.0,-16.0,8.8,4.3,4.0,NotYet
30.0,-14.0,8.7,4.5,4.0,NotYet
30.0,-12.0,8.5,4.7,4.0,NotYet
30.0,-10.0,8.5,4.8,4.0,NotYet
30.0,-8.0,8.5,4.9,4.0,NotYet
30.0,-6.0,8.5,5.1,4.0,NotYet
30.0,-4.0,8.5,5.2,4.0,NotYet
30.0,-2.0,8.6,5.2,4.0,NotYet
30.0,0.0,8.6,5.3,4.0,NotYet
30.0,2.0,8.6,5.4,4.0,NotYet
30.0,4.0,8.7,5.5,4.0,NotYet
30.0,6.0,8.7,5.6,4.0,NotYet
30.0,8.0,8.8,5.7,4.0,NotYet
30.0,10.0,8.8,5.8,4.0,NotYet
30.0,12.0,8.9,5.9,4.0,NotYet
30.0,14.0,9.0,6.0,4.0,NotYet
30.0,16.0,9.1,6.0,4.0,NotYet
30.0,18.0,9.1,6.2,4.0,NotYet
30.0,20.0,9.2,6.2,4.0,NotYet
