cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.5,-0.8,10.9,7.4,5.8,25,1.7,1.5,-5.021392124,-1.199250676,-0.11639934,-0.221758269,-1.494261952,-0.056724394,-0.286731909,-0.091329688,-0.144913394,-1.82322905,-1.274356721,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.5_cy=-0.8_cz=10.9.log
1.8,-0.9,10.6,7.4,5.8,25,1.7,1.5,-5.010706256,-0.863053409,-0.146794669,-0.219327295,-1.786776994,-0.071869975,-0.288220363,-0.097147961,-0.142057596,-1.765457342,-1.318022004,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.8_cy=-0.9_cz=10.6.log
1.8,-0.8,10.6,7.4,5.8,25,1.7,1.5,-4.976042603,-1.039516751,-0.141258776,-0.239809222,-1.763679606,-0.068128761,-0.3053175,-0.096027228,-0.145537767,-1.636017716,-1.319604584,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.8_cy=-0.8_cz=10.6.log
1.5,-0.9,10.9,7.4,5.8,25,1.7,1.5,-4.954512735,-1.124966042,-0.120745474,-0.204519314,-1.518938156,-0.059555719,-0.270297423,-0.09243285,-0.141228028,-1.765414671,-1.305926121,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.5_cy=-0.9_cz=10.9.log
1.8,-0.7,10.6,7.4,5.8,25,1.7,1.5,-4.838978104,-1.18471378,-0.13587474,-0.262446017,-1.734612088,-0.064551954,-0.323498975,-0.094860687,-0.14903237,-1.430329351,-1.311906919,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.8_cy=-0.7_cz=10.6.log
1.6,-0.8,10.8,7.4,5.8,25,1.8,1.5,-5.332091777,-1.170117897,-0.124605916,-0.227733419,-1.581254919,-0.06024598,-0.293749981,-0.088317012,-0.13895958,-1.924465866,-1.451495264,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.8_cz=10.8.log
1.6,-0.7,10.8,7.4,5.8,25,1.8,1.5,-5.317035302,-1.249272008,-0.119998737,-0.248647073,-1.550224549,-0.057271583,-0.311563735,-0.087235185,-0.142406492,-1.89836647,-1.420538313,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.7_cz=10.8.log
1.6,-0.8,10.7,7.4,5.8,25,1.8,1.5,-5.302559274,-0.923078505,-0.133384781,-0.243505256,-1.590409035,-0.0664759,-0.30623994,-0.093100521,-0.145455563,-1.93570959,-1.496746892,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.8_cz=10.7.log
1.6,-0.9,10.8,7.4,5.8,25,1.8,1.5,-5.291838266,-1.066566197,-0.129342361,-0.209423932,-1.60706315,-0.063376,-0.277019309,-0.089354914,-0.135513294,-1.913010671,-1.477563912,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.9_cz=10.8.log
1.7,-0.8,10.8,7.4,5.8,25,1.8,1.5,-5.289793211,-1.285050119,-0.124280866,-0.218625739,-1.621901252,-0.0580384,-0.287921668,-0.085379011,-0.133232296,-1.849179726,-1.424093157,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.8_cz=10.8.log
1.7,-0.9,10.8,7.4,5.8,25,1.8,1.5,-5.281033799,-1.181414332,-0.12897715,-0.201032869,-1.631020227,-0.061103159,-0.271800936,-0.086364829,-0.130028857,-1.881170186,-1.44579559,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.9_cz=10.8.log
