a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,machine_type,status,file_name
5.9,8.3,61.5,5,-11,79.2,-52.60382444527932,-0.4266942498506978,-7.100689806626178,-9.30853981617838,-9.4659883499844,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=79.2_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,80.3,-52.76648758724332,-0.4258784869452938,-7.109110990772024,-9.383878666325472,-9.46437564957887,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=80.3_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,79.2,-52.365609097993,-0.3926581074483692,-7.100689806626178,-9.270914316060953,-9.418542318861,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=79.2_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,80.3,-52.49964523478411,-0.391886270022951,-7.109110990772024,-9.32599086908158,-9.422834487515502,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=80.3_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,79.3,-51.76076476019807,-0.528733651037328,-7.24835546000395,-9.08423009130638,-9.019063177751375,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,80.4,-52.08353080344386,-0.5275664823129773,-7.257203350891359,-9.271322197979316,-8.98567337053828,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,79.3,-52.12992889271118,-0.4841114147566259,-7.24835546000395,-9.19207395974081,-9.140423611854205,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,80.4,-52.40573208848946,-0.4830320976907387,-7.257203350891359,-9.344621640979312,-9.11800895468332,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,79.3,-52.23718290263787,-0.4438064474379644,-7.24835546000395,-9.23076622665394,-9.19566331722308,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,80.4,-52.47152023646049,-0.4428149815648794,-7.257203350891359,-9.353256178670565,-9.182485607103445,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,79.3,-52.07751925848424,-0.528733651037328,-7.090216664946638,-9.24694343446754,-9.172865878790615,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,80.4,-52.36146753304638,-0.5275664823129773,-7.09846842137631,-9.405032028676942,-9.14966683415696,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,79.3,-52.25405037053861,-0.4841114147566259,-7.090216664946638,-9.304605328012258,-9.248091777553782,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,80.4,-52.49628178146668,-0.4830320976907387,-7.09846842137631,-9.432184386416338,-9.234455985249951,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,79.3,-52.19759957119823,-0.4438064474379644,-7.090216664946638,-9.30079006741289,-9.26398660580162,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,80.4,-52.40293339290656,-0.4428149815648794,-7.09846842137631,-9.40185055276379,-9.2583327407483,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,79.3,-52.05968542234041,-0.528733651037328,-6.843140877084807,-9.369502412271686,-9.288465770776384,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=79.3_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,80.4,-52.30812918231823,-0.5275664823129773,-6.850802774424665,-9.501015958259812,-9.274679376161655,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=80.4_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,79.3,-52.06500670686364,-0.4841114147566259,-6.843140877084807,-9.38257344556041,-9.322677616029978,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,80.4,-52.276515228906646,-0.4830320976907387,-6.850802774424665,-9.487311140052045,-9.317111602285877,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,79.3,-51.86357599683106,-0.4438064474379644,-6.843140877084807,-9.341120134922676,-9.303720538970085,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,80.4,-52.042328495997936,-0.4428149815648794,-6.850802774424665,-9.422589758294636,-9.30495673371479,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,79.3,-52.02710510394536,-0.471052931738086,-7.311859471607022,-9.055923115229234,-9.174717033398338,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,80.4,-52.30571954394691,-0.4700489158276468,-7.321742754080333,-9.214262713561766,-9.146805388503708,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,79.3,-52.31052627018653,-0.4323669404257089,-7.311859471607022,-9.14979861106258,-9.261238111997956,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,80.4,-52.54566681711003,-0.4314507757080719,-7.321742754080333,-9.276210500625892,-9.243429378140718,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,79.3,-52.33980588661507,-0.3973016812233254,-7.311859471607022,-9.17627953318879,-9.284462257288396,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=79.3_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,80.4,-52.53678127517924,-0.3964670930290594,-7.321742754080333,-9.275099807768129,-9.275080982712096,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,79.3,-52.495742122409865,-0.471052931738086,-7.267613741685636,-9.203174611902796,-9.306029775878416,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,80.4,-52.73966780910269,-0.4700489158276468,-7.276637335307896,-9.336790316039696,-9.286357337376105,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,79.3,-52.59575466602109,-0.4323669404257089,-7.267613741685636,-9.249102068599312,-9.348794582299888,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,80.4,-52.801050836453214,-0.4314507757080719,-7.276637335307896,-9.35441707179416,-9.33802023541648,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,79.3,-52.46996401064098,-0.3973016812233254,-7.267613741685636,-9.235096045420503,-9.334970536991024,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,80.4,-52.6413118916098,-0.3964670930290594,-7.276637335307896,-9.315988359507172,-9.331563157960773,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,79.3,-52.566048342967406,-0.471052931738086,-7.096792969736271,-9.31325869099237,-9.401919579016976,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,80.4,-52.77856087894179,-0.4700489158276468,-7.105163952801377,-9.424114607507365,-9.389952963334508,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,79.3,-52.50293338857591,-0.4323669404257089,-7.096792969736271,-9.316477817599662,-9.405828966526316,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,80.4,-52.68124662875198,-0.4314507757080719,-7.105163952801377,-9.402402761857957,-9.401605824008584,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,79.3,-52.23980589327402,-0.3973016812233254,-7.096792969736271,-9.266578222159296,-9.35923007351812,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,80.4,-52.38804885558784,-0.3964670930290594,-7.105163952801377,-9.331017224118114,-9.36137615784537,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=80.4_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,79.3,-52.1657973639667,-0.4642067975364625,-7.345224178512581,-9.036382453865372,-9.237085252068937,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,80.4,-52.416751163080335,-0.4633157331263646,-7.355270613683388,-9.175846551312134,-9.21394268341828,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,79.3,-52.48154784599319,-0.4266252237139269,-7.345224178512581,-9.14371176424902,-9.325212756521069,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,80.4,-52.69188919803128,-0.4257906352868303,-7.355270613683388,-9.2534507131204,-9.31143263692502,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,79.3,-52.53586511174217,-0.3925890813115984,-7.345224178512581,-9.1815317919245,-9.348587504122406,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=79.3_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,80.4,-52.71060154493898,-0.3918109686346724,-7.355270613683388,-9.265655782306569,-9.342563407844864,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,79.3,-52.60671099112369,-0.4642067975364625,-7.284462385461666,-9.187656289432198,-9.36703002313152,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,80.4,-52.82522252225317,-0.4633157331263646,-7.29366168170236,-9.304517476819456,-9.351116369478405,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,79.3,-52.73703226796352,-0.4266252237139269,-7.284462385461666,-9.246384950354695,-9.411043574451469,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,80.4,-52.91951217502356,-0.4257906352868303,-7.29366168170236,-9.33692209329456,-9.403381677228026,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,79.3,-52.6345598846674,-0.3925890813115984,-7.284462385461666,-9.243134448654018,-9.397094026906416,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,80.4,-52.78552623977885,-0.3918109686346724,-7.29366168170236,-9.31103103084024,-9.39625943871215,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,79.3,-52.65580737381242,-0.4642067975364625,-7.101423993590288,-9.301103822537698,-9.461169073241765,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,80.4,-52.84488868690096,-0.4633157331263646,-7.109920478891581,-9.397175603546202,-9.452032527886333,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,79.3,-52.621118620736524,-0.4266252237139269,-7.101423993590288,-9.316521743079647,-9.4659883499844,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,80.4,-52.77842282736674,-0.4257906352868303,-7.109920478891581,-9.389438405167311,-9.464061894337648,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,79.3,-52.37992887664586,-0.3925890813115984,-7.101423993590288,-9.276888211257756,-9.41906315216329,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,80.4,-52.509396739536896,-0.3918109686346724,-7.109920478891581,-9.329900256474502,-9.423066665767692,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,79.4,-51.79457499925047,-0.5286332493415102,-7.249121022061445,-9.10322481917683,-9.01630840904545,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,80.5,-52.107752688694745,-0.5274535302305594,-7.258050489122979,-9.286056132754313,-8.982316192239523,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,79.4,-52.15886965324171,-0.4840235634474084,-7.249121022061445,-9.207655033096673,-9.13863520801533,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,80.5,-52.42641481687315,-0.4829254209762439,-7.258050489122979,-9.35653178067878,-9.115699717658572,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,79.4,-52.26183149474673,-0.4437311461661011,-7.249121022061445,-9.243385452777147,-9.194678126368672,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,80.5,-52.488990114536136,-0.4427145801018923,-7.258050489122979,-9.36270020401571,-9.181029784027489,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,79.4,-52.10746403411031,-0.5286332493415102,-7.090938301058486,-9.263133192318492,-9.171027274336666,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,80.5,-52.382551868679,-0.5274535302305594,-7.099252808839083,-9.41733122477308,-9.14723837049678,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,79.4,-52.279677879298106,-0.4840235634474084,-7.090938301058486,-9.317776763346046,-9.247100311797112,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,80.5,-52.51420346694067,-0.4829254209762439,-7.099252808839083,-9.44199236750137,-9.232931136153638,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,79.4,-52.2193992678076,-0.4437311461661011,-7.090938301058486,-9.31133851048071,-9.263691676198505,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,80.5,-52.41805638442747,-0.4427145801018923,-7.099252808839083,-9.409493624581955,-9.257567178690806,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,79.4,-52.08605339378119,-0.5286332493415102,-6.843806038028561,-9.383106829132885,-9.287480580387635,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=79.4_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,80.5,-52.32635207264684,-0.5274535302305594,-6.851524411002174,-9.511087493621744,-9.273110601468945,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=80.5_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,79.4,-52.08752176677808,-0.4840235634474084,-6.843806038028561,-9.393529770313762,-9.32240151159931,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,80.5,-52.29195197462104,-0.4829254209762439,-6.851524411002174,-9.495205215644091,-9.316320939688012,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,79.4,-51.88265230203979,-0.4437311461661011,-6.843806038028561,-9.34976094798185,-9.304028018843384,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,80.5,-52.05531795392744,-0.4427145801018923,-6.851524411002174,-9.428601304185577,-9.304818681674078,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,79.4,-52.05620901798829,-0.4709713553311303,-7.312719160458073,-9.072031297022477,-9.172382696182469,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,80.5,-52.32675367873162,-0.4699485138989985,-7.322684019221924,-9.22669996181503,-9.144044344429858,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,79.4,-52.33512466261163,-0.4322853640187531,-7.312719160458073,-9.1627692427719,-9.25978856405709,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,80.5,-52.56336259981617,-0.4313629241660237,-7.322684019221924,-9.286024757195264,-9.241609599324876,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,79.4,-52.36045096674934,-0.3972263803007081,-7.312719160458073,-9.186514221364632,-9.283765721251257,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=79.4_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,80.5,-52.55152776092291,-0.3963792416034266,-7.322684019221924,-9.2826487532584,-9.274051866377704,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,79.4,-52.521407280582935,-0.4709713553311303,-7.2683981290319934,-9.216898255283011,-9.30443590064533,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,80.5,-52.75786559935659,-0.4699485138989985,-7.277509574429132,-9.34713795618154,-9.284336755168624,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,79.4,-52.617403760552406,-0.4322853640187531,-7.2683981290319934,-9.260027017677205,-9.347991369548254,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,80.5,-52.81633698078804,-0.4313629241660237,-7.277509574429132,-9.362455475144088,-9.336840516654776,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,79.4,-52.4880613994319,-0.3972263803007081,-7.2683981290319934,-9.243592530838214,-9.334813659545034,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,80.5,-52.653975043678656,-0.3963792416034266,-7.277509574429132,-9.322025005705656,-9.331073700101117,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,79.4,-52.58858850132674,-0.4709713553311303,-7.097527156351134,-9.324767224490644,-9.401028514490465,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,80.5,-52.79421097738668,-0.4699485138989985,-7.105960890650749,-9.43255461694207,-9.388641467201523,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,79.4,-52.52189674018882,-0.4322853640187531,-7.097527156351134,-9.325520236743614,-9.40561561298091,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,80.5,-52.6942988364026,-0.4313629241660237,-7.105960890650749,-9.408815913950091,-9.401009689434431,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,79.4,-52.25564424670301,-0.3972263803007081,-7.097527156351134,-9.27349338249769,-9.359575204201974,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,80.5,-52.398816927103326,-0.3963792416034266,-7.105960890650749,-9.335679623181932,-9.361388708115555,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=80.5_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,79.4,-52.19201473239809,-0.4641377713996917,-7.346096417400986,-9.050633206032217,-9.235139971366152,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,80.5,-52.43565176590346,-0.4632216070313006,-7.356230703997426,-9.186727574910035,-9.211645997012964,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,79.4,-52.50357344700024,-0.4265561975771561,-7.346096417400986,-9.15503204462584,-9.324102063896134,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,80.5,-52.70768989948556,-0.4257153341313824,-7.356230703997426,-9.261890722438691,-9.310008189175278,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,79.4,-52.55421350407414,-0.3925263304263353,-7.346096417400986,-9.190316931926644,-9.348167072283104,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=79.4_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,80.5,-52.72367885475978,-0.391729392693378,-7.356230703997426,-9.27200618374627,-9.341873146942817,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=80.5_cx=0_cy=0_cz=0.log
