a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.8,7.9,74,-15,29,-26.90969331,-0.205899836,-3.698240853,-4.775352983,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.8_b=7.9_cx=0_cy=0_cz=0.log
5.8,8,74,-15,29,-27.02886248,-0.19016816,-3.698240853,-4.813011113,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.8_b=8_cx=0_cy=0_cz=0.log
5.8,8.1,74,-15,29,-26.97429044,-0.175653227,-3.698240853,-4.806625571,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.9,7.9,74,-15,29,-27.28969705,-0.205899836,-3.806421694,-4.816263497,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
5.9,8,74,-15,29,-27.33044755,-0.19016816,-3.806421694,-4.83431696,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.9_b=8_cx=0_cy=0_cz=0.log
5.9,8.1,74,-15,29,-27.21087552,-0.175653227,-3.806421694,-4.811681419,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
6,7.9,74,-15,29,-27.296311,-0.205899836,-3.764806486,-4.83872459,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6,8,74,-15,29,-27.26813581,-0.19016816,-3.764806486,-4.839546628,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.0_b=8_cx=0_cy=0_cz=0.log
6,8.1,74,-15,29,-27.09221087,-0.175653227,-3.764806486,-4.80282286,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
5.8,7.9,74,-14,29,-26.73511752,-0.205901719,-3.599266838,-4.781195101,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.8_b=7.9_cx=0_cy=0_cz=0.log
5.8,8,74,-14,29,-26.82646917,-0.190165651,-3.599266838,-4.811901047,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.8_b=8_cx=0_cy=0_cz=0.log
5.8,8.1,74,-14,29,-26.74887505,-0.175650717,-3.599266838,-4.799759984,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.9,7.9,74,-14,29,-27.18233009,-0.205901719,-3.755601542,-4.814830892,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
5.9,8,74,-14,29,-27.19961297,-0.190165651,-3.755601542,-4.827019646,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.9_b=8_cx=0_cy=0_cz=0.log
5.9,8.1,74,-14,29,-27.06091694,-0.175650717,-3.755601542,-4.799603107,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
6,7.9,74,-14,29,-27.22313957,-0.205901719,-3.74280975,-4.831429159,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6,8,74,-14,29,-27.17516643,-0.190165651,-3.74280975,-4.827303908,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.0_b=8_cx=0_cy=0_cz=0.log
6,8.1,74,-14,29,-26.98346087,-0.175650717,-3.74280975,-4.786634985,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
