a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.6,65,-18,32,-24.0363149776822,-0.1965141691616736,-2.814089930325281,-4.503776694677072,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.6,65,-12,32,-24.61854385619517,-0.1965116591309197,-3.031362757843453,-4.540698755561607,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.6,65,-16,32,-24.53463572904002,-0.1965135416248813,-3.568028762645554,-4.251387780124787,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.6,65,-14,32,-24.92595347517636,-0.1965116591309197,-3.638644345512148,-4.313910366472555,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
5.9,8.7,65,-20,32,-23.8048202637583,-0.1837343004881404,-3.1994030331843533,-4.259636399103329,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.5,65,-18,32,-23.633651851094328,-0.2102748359320685,-3.496872893709224,-4.054839097952936,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.7,65,-16,32,-24.66888270853088,-0.1837286529480479,-3.568028762645554,-4.291341969335917,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.8_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.7,65,-14,32,-24.99344217590988,-0.1837273978744633,-3.638644345512148,-4.337174672284164,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.8_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.5,65,-12,32,-25.09296275151428,-0.2102754635270685,-3.706175089057069,-4.315015411586501,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.7,65,-20,32,-23.787615194451064,-0.1837343004881404,-2.971943835902493,-4.369064730417449,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=6_b=8.7_cx=0_cy=0_cz=0.log
5.9,8.7,65,-16,32,-24.605395011254583,-0.1837286529480479,-3.3418321153731085,-4.388568368653068,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
