theta,a1,z1,a2,b2,z2,E3,E4,machine_type,status,file_name
0,3.9,1.3,1.2,4.4,0.0,-0.3383879050961695,-1.7256079468061216,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=1.2_b2=4.4_z2=0.0_3.log
0,3.9,1.3,1.2,4.5,0.0,-0.3201894875383004,-1.6641960531123914,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=1.2_b2=4.5_z2=0.0_3.log
0,3.9,1.3,1.3,4.4,0.0,-0.3157373041030951,-1.7675513427238911,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=1.3_b2=4.4_z2=0.0_3.log
0,3.9,1.3,1.3,4.5,0.0,-0.299009142559953,-1.7220468275481835,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=1.3_b2=4.5_z2=0.0_3.log
0,3.7,1.3,-1.3,4.4,0.0,-1.7158526763669215,-0.3832598901353776,3,Done,C6_theta=0_a1=3.7_z1=1.3_a2=-1.3_b2=4.4_z2=0.0_3.log
0,3.7,1.3,-1.3,4.5,0.0,-1.6713797875563614,-0.3618586615775712,3,Done,C6_theta=0_a1=3.7_z1=1.3_a2=-1.3_b2=4.5_z2=0.0_3.log
0,3.7,1.3,-1.2,4.4,0.0,-1.6783388735493645,-0.4134832817362621,3,Done,C6_theta=0_a1=3.7_z1=1.3_a2=-1.2_b2=4.4_z2=0.0_3.log
0,3.7,1.3,-1.2,4.5,0.0,-1.620556497713551,-0.3890097642433829,3,Done,C6_theta=0_a1=3.7_z1=1.3_a2=-1.2_b2=4.5_z2=0.0_3.log
0,3.9,1.3,-1.3,4.4,0.0,-1.6342029576771893,-0.3318611735594459,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=-1.3_b2=4.4_z2=0.0_3.log
0,3.9,1.3,-1.3,4.5,0.0,-1.5657246739137918,-0.3141095431055873,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=-1.3_b2=4.5_z2=0.0_3.log
0,3.9,1.3,-1.2,4.4,0.0,-1.5841207570047118,-0.356457683024928,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=-1.2_b2=4.4_z2=0.0_3.log
0,3.9,1.3,-1.2,4.5,0.0,-1.507318553107325,-0.3372489743633196,3,Done,C6_theta=0_a1=3.9_z1=1.3_a2=-1.2_b2=4.5_z2=0.0_3.log
0,3.7,-1.3,1.3,4.4,0.0,-0.3832598901353776,-1.7158533038455062,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=1.3_b2=4.4_z2=0.0_3.log
0,3.7,-1.3,1.3,4.5,0.0,-0.3618586615775712,-1.6713804150931535,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=1.3_b2=4.5_z2=0.0_3.log
0,3.7,-1.3,1.4,4.4,0.0,-0.3564589380403049,-1.7461086984840222,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=1.4_b2=4.4_z2=0.0_3.log
0,3.7,-1.3,1.4,4.5,0.0,-0.3372489743633196,-1.717904006538447,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=1.4_b2=4.5_z2=0.0_3.log
0,3.9,-1.3,1.3,4.4,0.0,-0.3318611735594459,-1.6342029576771893,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=1.3_b2=4.4_z2=0.0_3.log
0,3.9,-1.3,1.3,4.5,0.0,-0.3141095431055873,-1.5657246739137918,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=1.3_b2=4.5_z2=0.0_3.log
0,3.9,-1.3,1.4,4.4,0.0,-0.3087499802350066,-1.6783395010279492,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=1.4_b2=4.4_z2=0.0_3.log
0,3.9,-1.3,1.4,4.5,0.0,-0.2925526921171695,-1.620556497713551,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=1.4_b2=4.5_z2=0.0_3.log
0,3.7,-1.3,-1.2,4.4,0.0,-1.7995643928879872,-0.3901574800256639,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=-1.2_b2=4.4_z2=0.0_3.log
0,3.7,-1.3,-1.2,4.5,0.0,-1.7739444145117886,-0.3675865728873759,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=-1.2_b2=4.5_z2=0.0_3.log
0,3.7,-1.3,-1.1,4.4,0.0,-1.7675519702024758,-0.4197383014252409,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=-1.1_b2=4.4_z2=0.0_3.log
0,3.7,-1.3,-1.1,4.5,0.0,-1.7220474550849758,-0.394821761874482,3,Done,C6_theta=0_a1=3.7_z1=-1.3_a2=-1.1_b2=4.5_z2=0.0_3.log
0,3.9,-1.3,-1.2,4.4,0.0,-1.725608574342914,-0.3383879050961695,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=-1.2_b2=4.4_z2=0.0_3.log
0,3.9,-1.3,-1.2,4.5,0.0,-1.6641960531123914,-0.3201894875383004,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=-1.2_b2=4.5_z2=0.0_3.log
0,3.9,-1.3,-1.1,4.4,0.0,-1.6747388486401178,-0.3629768843529746,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=-1.1_b2=4.4_z2=0.0_3.log
0,3.9,-1.3,-1.1,4.5,0.0,-1.6013421414536424,-0.3428363234270364,3,Done,C6_theta=0_a1=3.9_z1=-1.3_a2=-1.1_b2=4.5_z2=0.0_3.log
